32768
volMax pesoMax custo
362 294 23859
326 288 16662
306 293 20553
379 348 14066
356 385 23018
265 267 15563
371 396 23499
359 386 15770
294 351 13667
273 356 22635
307 318 24194
327 394 18006
375 297 17295
365 273 17204
374 380 18954
277 393 20507
307 362 15739
285 320 21354
391 365 19606
278 386 20609
389 293 17776
393 370 21410
282 342 18675
365 305 18990
396 278 20444
258 303 16536
286 359 16240
307 394 16791
314 385 15529
269 262 15440
330 250 22628
307 391 21062
277 272 15982
292 387 17655
331 382 13134
349 388 19444
358 271 18128
325 329 22400
365 391 21015
367 259 21648
353 339 22635
381 396 14149
377 270 15210
314 313 23106
304 394 23737
320 341 23055
389 296 21562
266 371 17704
285 334 14406
288 298 20989
301 250 19749
312 380 15464
313 356 16542
334 267 14646
341 319 15766
328 389 16046
303 375 16308
297 391 15500
368 273 17414
276 309 21864
344 360 15698
350 269 19845
348 330 17054
367 261 21606
297 353 15558
368 280 18927
379 331 15560
285 376 14876
311 341 14978
267 367 16872
272 310 17909
276 258 20715
256 356 15142
343 320 14697
293 366 22481
311 333 23918
314 312 13471
294 347 19587
261 255 20078
251 273 13637
300 295 19550
309 319 14963
334 326 20646
288 266 23411
253 307 16322
322 366 17736
266 280 23691
293 322 19189
292 333 13739
383 332 16046
289 383 16668
251 291 18305
373 373 23509
297 260 15314
291 264 20632
251 334 19425
292 350 14904
395 391 16636
293 283 23784
346 265 20018
271 302 16219
393 303 14581
278 275 22818
390 322 20476
367 362 13543
397 363 18508
393 254 16684
268 399 24133
365 289 17838
392 386 23183
350 254 15492
289 395 23914
269 272 20806
372 261 13816
333 376 13354
308 373 22743
365 365 21406
373 382 20034
370 344 13517
399 333 22478
291 282 20358
387 319 17831
384 338 13197
254 308 21255
347 389 19008
250 297 16802
264 261 22639
280 383 22833
294 350 22597
345 346 17124
380 387 17725
268 372 16319
301 353 14489
355 357 19337
270 301 22748
311 299 18259
324 313 22677
297 343 17087
252 385 14200
300 330 21569
281 307 19774
292 325 15598
370 374 17240
386 329 23924
309 349 15443
370 257 17466
326 329 14421
292 376 14716
389 378 14084
284 278 21628
276 307 17221
254 347 22235
352 316 20481
400 302 14870
254 359 15235
311 328 23292
266 254 17530
280 294 21602
388 283 20030
328 317 15403
345 343 18853
269 345 21091
267 294 16852
386 294 20502
284 298 15780
277 357 19440
277 371 22729
356 251 19733
258 387 18830
290 314 21220
346 259 17168
310 276 13446
369 291 23953
341 277 16316
364 309 24057
345 337 15724
253 362 15664
313 316 16716
268 324 17881
256 364 13235
309 307 22707
303 367 16621
393 333 19804
376 271 17138
399 385 14785
319 329 19273
345 331 18296
342 394 20675
339 261 23714
321 265 16137
366 322 22945
268 376 20386
348 368 16551
316 341 15292
313 339 21398
367 257 22056
358 351 23708
308 292 22069
326 381 15288
265 300 22071
316 265 16742
273 281 21774
347 379 23600
349 292 17582
372 355 15620
380 320 13180
315 277 17279
328 335 19282
335 258 15899
350 271 16302
381 335 20727
329 358 16283
252 304 22184
293 250 22634
272 372 21773
340 352 18670
260 264 19599
284 342 18557
347 276 16212
389 377 23278
330 355 17579
284 283 13352
270 283 20698
383 326 22147
387 346 19991
344 283 15622
371 293 13804
274 325 22531
260 270 19689
250 258 20444
263 337 22568
359 371 18504
261 389 21318
366 369 23304
320 354 17745
397 297 22852
271 266 16208
311 290 21974
292 299 19544
297 299 16109
277 311 19262
361 267 14132
324 279 15303
321 393 16366
393 313 19950
258 307 16522
306 328 23050
399 389 16528
261 280 20820
297 326 20832
339 353 24126
319 313 19690
265 387 23468
351 306 20560
255 296 17397
260 304 13964
313 358 19890
380 354 14960
337 366 15710
342 262 21824
395 351 15433
356 267 13113
337 282 13360
344 384 13195
342 387 15915
250 395 14967
366 308 20202
257 285 20816
285 372 17198
343 312 13178
325 304 18872
258 260 19521
253 345 18972
382 286 16814
266 379 16413
346 377 13421
327 343 15651
267 348 21854
308 383 17254
316 323 20969
334 398 18233
300 254 17458
283 255 21042
297 387 21148
293 251 18328
272 347 16979
398 273 22358
276 288 18757
342 347 16720
376 260 14666
321 345 14411
321 395 22682
326 278 21286
278 323 13297
264 364 18795
379 386 22389
317 381 21754
349 256 14371
325 347 15062
284 322 16726
314 394 19542
343 312 15368
375 388 17731
261 265 14298
282 277 13175
307 253 22069
275 321 14509
265 267 20038
293 340 17904
263 372 23660
396 285 15671
323 379 17476
391 351 15228
336 360 21260
354 392 21124
333 296 13139
298 322 16877
395 335 14806
345 376 21268
394 389 17384
362 384 16121
324 304 23181
347 294 18642
358 378 17797
381 329 13936
282 262 17148
335 310 14223
309 302 18208
297 397 14883
378 388 14894
278 350 17675
364 273 18471
275 370 16933
287 326 17794
258 304 18058
369 334 22194
376 268 20965
302 325 15879
313 373 20983
297 348 15866
269 376 15482
374 337 13918
380 362 24235
277 397 14763
303 252 16361
258 372 18847
373 345 15353
396 398 16765
321 310 17881
391 358 24254
297 375 20387
304 348 15268
331 325 14788
328 353 13288
397 255 19859
371 261 17130
276 383 20548
351 378 13031
350 296 15378
319 284 18172
386 330 23307
276 384 17154
254 312 16481
340 389 18216
273 385 20146
358 356 16029
263 382 15061
262 330 22492
259 279 14310
313 346 22675
324 332 23562
310 358 23746
392 360 24145
396 297 17689
355 321 21732
317 276 24043
288 288 23462
391 300 22344
320 309 17445
293 371 13648
301 294 22206
389 352 13894
305 341 13580
286 337 23050
252 291 24288
352 356 17146
256 392 24059
291 382 22971
255 301 18205
397 343 23439
332 394 21247
349 381 14928
324 285 24229
254 319 21448
382 320 16094
278 271 23897
351 276 16704
311 317 23468
319 320 24074
386 314 19834
271 397 13416
353 345 22388
384 266 20884
356 268 20051
262 250 17570
362 276 17881
264 377 18014
307 285 17132
333 352 20287
255 335 17911
271 356 13366
280 306 17435
267 290 15423
287 394 20784
377 256 23687
384 366 18691
260 379 23956
312 285 20936
281 366 19602
317 369 18153
267 390 20020
362 269 17861
251 284 22187
305 322 17337
377 296 20344
297 278 23003
393 288 20619
313 350 14182
263 379 14160
318 294 20328
305 311 14209
398 273 21530
397 272 23653
283 327 19877
312 303 14538
344 348 16499
342 341 22057
316 251 15206
323 264 22675
293 330 17856
385 383 21251
313 381 17634
258 375 20025
387 256 23840
288 316 16980
385 259 23010
358 350 13723
368 263 22674
325 337 23902
260 380 17004
389 362 18430
277 272 16896
339 279 17263
270 265 13126
278 304 17407
337 286 19144
344 392 24049
289 357 18720
386 281 18352
345 290 14383
382 278 21150
399 305 14547
397 392 21412
365 261 22793
341 287 18559
381 372 14541
277 316 21245
274 355 22417
284 339 13254
381 281 21739
302 260 23123
336 258 14358
393 252 15669
327 367 15775
277 305 14217
279 283 14976
315 311 21054
341 335 19160
323 369 18969
336 347 15792
390 399 17925
320 335 23792
304 327 21697
280 251 13190
264 279 16701
284 306 22625
276 370 18799
332 308 23280
341 381 23482
287 316 22042
265 305 16051
250 374 13660
395 277 13701
390 305 20295
349 319 13629
363 352 21860
260 376 19640
369 308 23798
261 397 21153
270 283 16252
374 296 13541
326 297 23145
362 289 21109
321 276 17110
281 375 22506
270 338 22925
313 346 17628
324 315 21675
392 324 22921
292 343 16036
254 316 19405
271 392 19646
262 354 23259
277 272 17922
346 303 17837
334 321 16985
270 384 13692
331 305 18048
299 297 13443
263 337 18944
261 341 20995
303 362 22646
390 372 17552
365 400 17713
367 343 16410
342 274 21279
253 293 22875
259 374 16538
330 273 17360
323 286 15188
259 295 13274
260 348 16452
253 337 19275
349 300 22847
315 266 19979
331 358 17461
270 360 20928
341 369 16702
314 297 13457
335 370 21114
293 377 17398
341 388 22726
348 389 22725
328 337 16354
304 400 24126
375 331 23990
315 349 17215
301 287 20084
260 351 22055
391 283 20856
256 327 18140
318 265 19186
328 361 22342
270 288 13854
262 342 21035
270 314 21981
385 378 13673
308 278 24292
351 286 20764
289 276 18750
344 282 13430
377 351 20670
395 276 21324
399 294 14660
339 306 21826
277 324 20194
296 309 14227
261 365 23152
261 315 21066
363 353 19725
347 296 13230
253 270 19992
325 264 17418
357 260 22240
274 349 19506
282 377 17627
353 270 23302
400 282 22440
323 293 15117
283 253 17397
268 348 23122
285 351 21841
250 275 24032
392 380 16439
276 252 22515
365 284 13682
377 385 17227
294 383 15518
328 303 15555
274 334 15379
322 352 23457
264 385 21911
376 383 22705
350 374 22862
333 398 19752
264 360 15194
322 337 23388
398 379 20250
356 306 22939
355 328 21216
357 400 14798
307 262 15216
357 388 22453
279 335 21046
331 265 21810
386 279 15662
322 349 22819
391 347 19687
290 300 19998
392 254 21577
277 361 14809
265 266 16822
384 371 22444
334 398 20109
256 328 17550
325 311 24280
355 381 18385
317 370 23974
257 259 16676
253 250 18929
327 278 13229
397 291 22910
328 272 22986
395 354 23162
395 361 14995
259 283 23542
301 386 14387
290 302 16223
374 309 17995
359 310 15628
346 385 17339
292 382 17919
251 309 19584
332 302 13482
256 296 23249
259 305 23799
322 354 15079
363 395 20922
375 368 15695
394 325 17695
260 268 19908
306 308 17137
390 308 21788
344 390 13699
253 394 18286
269 251 14786
318 321 21486
352 283 18459
285 257 23686
275 399 19821
325 258 15508
359 314 23854
373 302 16579
293 396 19261
265 399 19464
281 265 16469
352 331 16526
374 282 14015
391 315 16451
373 338 17530
279 262 24173
352 369 18120
333 339 19883
372 382 17740
396 395 19180
265 275 16146
283 377 16722
373 349 22987
342 339 13258
319 311 24127
293 338 19385
274 289 17240
322 371 21828
268 342 16626
359 338 20637
296 351 13836
400 382 16313
280 352 18250
342 294 13807
315 361 17962
379 253 23522
299 278 13113
339 348 17471
316 364 17577
274 322 19693
375 367 23276
351 366 16205
302 394 21888
351 333 21459
339 399 19946
385 377 13296
369 273 23980
390 363 13500
381 278 22636
313 300 22233
330 274 18470
296 376 18786
393 277 15604
291 376 20490
381 314 13818
281 297 22307
333 263 20022
260 252 20926
283 383 24125
267 293 21946
324 371 17735
345 267 20911
331 257 14905
309 298 17843
370 277 17658
278 306 13881
311 389 19750
367 397 17072
384 279 18902
275 294 18518
368 369 22615
332 311 18870
271 391 23364
386 299 13805
325 266 14242
329 292 17608
376 351 22622
287 315 23535
349 296 16555
393 322 15610
328 287 18635
384 369 21378
304 390 21040
380 375 17511
354 299 18281
353 377 19876
257 352 21881
298 388 22734
335 336 20641
399 329 18142
357 254 14462
280 386 17051
265 289 19806
389 266 13333
260 371 20781
296 323 14489
372 329 13644
398 377 13696
337 312 23009
322 308 17881
377 264 22136
318 293 20076
376 306 13279
272 295 16402
291 305 18950
357 350 19450
398 321 22511
390 317 22164
369 251 14929
281 321 22667
271 297 18385
266 363 23308
394 338 18924
258 358 17566
290 397 16738
292 353 17428
364 350 23797
363 337 22129
337 303 15151
373 335 17511
315 356 20337
269 370 13792
266 363 13226
319 372 18438
265 259 14170
264 302 16788
363 263 23488
382 376 13895
314 313 14016
395 283 19848
397 346 13674
292 365 20222
301 381 19677
393 298 20904
292 311 23013
337 325 13647
331 287 21855
275 266 16244
306 328 17278
388 323 19879
254 317 22414
374 359 23263
311 257 14426
360 250 13128
377 290 23935
253 375 13973
330 306 17275
269 331 23618
335 387 15240
308 374 14177
315 376 13641
268 350 13963
334 258 13219
380 366 14352
320 341 13078
320 344 13283
396 274 23046
355 293 16244
331 376 23377
384 284 15856
356 347 23129
398 363 16264
396 294 13782
250 272 22362
254 342 13295
295 261 23484
313 254 15388
385 360 22037
387 288 19784
373 271 21493
331 378 22744
262 373 17359
293 366 24187
330 366 22055
331 368 22391
274 263 22116
310 324 17913
367 309 18348
317 293 20025
394 264 16602
349 345 22131
251 357 21663
265 398 13446
325 327 20297
254 258 13965
275 280 17125
307 340 18761
342 305 14906
336 372 15811
369 363 13546
272 312 22267
299 313 13914
298 328 15926
264 250 16209
342 254 14404
388 277 17813
292 335 18613
273 274 19194
310 361 21586
391 329 16981
333 349 22458
370 398 20871
361 295 20870
349 307 22345
264 397 20335
333 383 24233
282 274 13549
322 297 20086
263 356 22303
325 344 13211
352 277 14718
285 397 21941
282 358 20945
356 306 23475
277 318 15808
353 400 24221
304 281 23234
338 351 22902
397 365 13831
262 287 17138
358 389 15064
250 274 16876
287 304 16480
368 259 21094
354 286 22630
336 388 22491
298 289 18483
284 376 20513
318 370 16468
303 382 14934
385 339 24186
342 338 19784
294 375 20898
354 342 24101
320 293 13423
352 379 18799
381 276 21857
292 311 23145
303 377 22743
278 280 22947
289 262 19678
288 354 14653
309 399 14099
382 352 21669
314 269 18235
283 369 22194
385 349 17879
376 390 17100
340 292 18460
273 319 22791
339 358 22932
341 394 13941
278 300 17999
340 281 17565
341 346 16443
384 377 21546
255 361 22484
301 335 22024
255 274 20672
336 296 17605
293 385 19049
261 323 17884
334 351 20894
252 288 17672
271 377 15026
309 359 21964
315 364 14680
268 264 20338
363 269 23770
348 353 23419
399 394 22226
259 255 15570
260 337 23410
312 338 14525
395 359 15890
270 267 21442
272 330 22069
385 349 18358
280 309 15986
350 254 20414
313 253 18834
258 260 18465
276 268 15956
393 328 17882
397 320 20225
373 340 16706
310 362 22878
358 345 22913
268 375 21543
345 322 19432
375 383 14180
397 391 18843
270 266 17285
384 258 13107
282 252 15275
287 375 18806
309 282 17075
259 391 13338
307 256 17649
262 351 19757
375 324 14490
335 318 15366
308 338 13656
295 320 24062
362 352 22796
349 388 15463
272 296 19091
309 303 20150
286 361 23999
390 373 19610
262 345 14398
267 280 14197
260 336 17466
271 381 20153
288 342 15841
307 289 23055
298 309 15896
324 368 15540
336 253 13596
354 391 18607
323 250 18698
363 265 15051
319 275 13509
365 294 15642
328 332 17266
393 387 13648
293 284 21894
390 357 16474
387 292 20324
343 397 15495
269 317 13036
290 277 14437
340 346 15057
322 308 22559
285 386 22692
338 377 20960
277 269 17111
273 258 17237
387 393 17189
351 335 20958
305 354 16849
257 393 13267
375 332 19995
367 253 18899
250 286 17134
366 372 17540
315 399 23166
298 269 18602
385 255 17687
363 356 18304
333 258 14759
370 263 24051
283 386 14334
289 350 17300
352 350 24291
400 315 23984
273 378 21317
316 274 13887
363 258 16465
253 369 18071
376 301 21198
302 270 14585
370 301 19550
368 339 19846
367 290 16446
251 289 16329
258 312 16154
262 376 13027
285 338 22484
311 339 23401
293 315 15152
282 367 17177
282 336 22737
267 301 20520
353 267 20718
387 269 18881
335 277 23841
258 287 20451
359 322 21320
314 382 19836
389 272 14297
363 302 22053
356 334 15967
400 352 24262
382 302 21635
253 288 23668
314 373 14455
284 382 13614
380 338 15023
258 251 22149
378 388 21757
260 349 22044
258 304 17590
341 303 14944
323 284 20952
322 287 13749
340 349 14968
381 383 20758
311 360 19847
310 368 19005
289 345 17333
291 353 23992
346 362 17846
334 300 15639
269 371 15169
256 292 19862
282 380 13001
277 361 21018
252 269 14752
314 327 20829
375 367 19196
272 257 17018
267 353 14766
315 284 15407
264 303 20480
397 310 18739
264 340 22427
380 367 17410
326 368 15601
379 281 20599
400 253 21672
363 273 13563
278 290 13899
304 354 22980
378 368 17435
271 362 16517
356 374 20975
268 354 18762
290 277 13346
330 253 20158
297 252 15598
380 363 22306
318 390 14661
358 293 20109
281 268 18691
257 287 23876
292 392 24219
264 259 19723
351 297 22698
255 378 23598
338 274 23244
274 251 20827
384 318 16072
379 275 22045
328 306 20132
392 311 13521
265 351 19251
265 363 21436
364 314 20195
340 319 22420
317 256 17405
294 278 13822
385 259 23534
314 389 22127
284 314 19581
272 303 20332
294 319 13882
308 332 15215
330 295 16078
397 383 23825
292 299 13294
358 344 16690
274 326 13712
257 391 21614
262 274 20615
324 295 13692
294 339 14435
365 395 13043
397 322 18954
342 318 20847
354 358 13727
373 315 23431
267 338 23889
321 343 18172
364 355 23909
317 278 14336
324 320 19579
398 285 13570
252 279 18758
301 372 17027
332 325 13503
259 295 21177
279 310 13980
373 382 22330
308 345 21457
263 259 22236
264 334 20698
351 329 22019
282 332 17115
286 383 13355
356 312 21564
381 319 19440
321 346 19255
349 318 21723
317 374 17152
393 388 17450
342 251 19016
363 350 16278
265 383 20579
347 266 23859
400 370 22666
373 350 13436
394 271 22190
323 368 14623
383 285 15788
386 275 16713
398 367 16019
341 327 20286
361 342 23076
315 288 14557
397 285 14347
391 258 15942
303 400 18936
309 320 21594
384 303 14939
282 288 14436
317 283 22314
350 372 16666
332 332 22104
296 395 20143
276 392 15432
374 380 23541
270 282 18590
337 339 13843
371 323 15307
289 355 15836
383 269 19880
290 369 19441
274 300 20512
351 346 20952
314 370 23035
310 341 22414
312 360 19525
311 296 23558
381 264 17831
353 303 20723
361 283 20357
400 321 17036
259 345 13756
350 294 17876
284 356 19656
358 263 20441
262 323 20460
345 384 21357
366 365 13420
310 315 14179
358 276 13771
273 275 21510
308 283 15750
393 383 16893
268 264 16492
264 372 21271
350 382 23465
394 326 21657
330 291 16691
281 351 22173
282 307 18340
315 330 20656
267 388 19972
312 378 21085
250 397 20648
294 260 13105
349 358 16454
328 350 18914
286 279 15453
360 308 23777
348 340 13422
360 253 22927
397 270 13846
315 330 18119
363 330 22315
275 372 13207
306 320 15406
321 396 16488
258 281 22096
386 389 17059
314 336 18149
296 293 19129
357 288 21503
257 351 16722
283 313 24270
305 336 20749
335 393 18722
323 311 21647
258 319 19875
373 303 24106
396 365 13906
356 260 17215
321 368 23382
302 373 21074
363 253 22668
353 308 20223
314 393 22427
343 314 17144
367 322 14580
271 293 17189
313 288 17442
291 394 20054
312 312 19360
371 362 17784
378 324 16153
297 274 16775
303 338 19857
297 278 16507
354 395 18797
328 263 20231
354 327 17862
343 368 16839
342 277 16284
306 396 13401
393 373 20496
330 269 21949
325 321 18502
310 368 15877
358 320 15714
327 396 17881
337 349 15179
383 291 22528
271 383 18830
370 286 18759
277 278 21805
258 358 23623
261 280 15844
352 341 16479
320 296 14082
280 373 18817
253 307 21998
304 289 18344
319 308 21918
364 275 20772
399 302 23984
258 308 23406
285 319 22815
381 270 22060
293 338 13350
274 368 18073
400 371 20862
322 274 23864
284 344 15327
377 305 14126
355 303 13655
362 309 21410
325 344 23742
316 324 14854
398 366 20221
373 390 24251
320 387 17811
324 307 21388
363 341 21911
311 317 15489
282 269 14888
303 382 17616
382 304 15988
377 368 19857
390 365 22979
338 337 17853
253 254 23172
289 326 21045
348 288 14101
348 349 18265
250 379 13282
357 281 19857
370 260 16077
326 385 18764
355 374 18672
349 309 16151
330 312 16274
298 351 19896
320 297 15283
283 395 20353
310 396 17926
357 350 15664
383 317 19262
312 391 16864
357 344 21623
366 292 18162
309 371 15017
254 266 19714
275 336 15329
336 367 15065
341 277 21410
324 384 17947
336 367 20591
360 276 18316
366 384 13688
343 349 20978
379 256 22440
326 258 14233
375 284 22708
317 368 15071
254 309 23476
333 381 14308
361 317 14308
303 274 15254
387 391 18617
260 331 16055
327 310 22019
362 386 17185
262 358 24039
396 273 15259
347 275 13790
325 359 20266
284 319 19044
359 371 20678
309 355 22026
393 365 13405
270 292 18282
305 251 13361
346 262 23664
272 257 19199
314 354 16045
265 276 15606
345 310 15822
343 268 24283
363 325 16701
372 317 20654
311 336 17231
308 391 20164
290 336 23678
379 356 19176
340 269 15736
327 282 23834
269 377 15173
281 317 22245
261 280 20412
346 400 19585
396 310 22818
334 366 16533
272 255 13499
373 383 13456
330 322 18663
389 397 18613
323 266 17855
316 295 18143
327 305 13140
260 250 16165
261 394 19039
348 326 17322
272 348 22674
280 321 23162
394 399 17978
375 386 21465
386 306 20640
373 372 19902
275 296 14942
356 307 18045
285 318 14269
272 266 14851
375 286 19948
333 317 14926
270 308 17260
278 282 14094
283 265 20554
301 389 20509
365 261 18910
331 368 16164
296 252 18856
254 273 18497
288 398 18620
267 328 17010
318 349 21130
363 377 18336
395 259 14243
330 311 17997
388 273 23442
342 355 16705
352 399 19257
278 252 18830
369 290 24038
346 307 14952
389 373 17324
340 335 20541
322 327 19056
319 257 20508
300 395 20500
294 334 18260
254 286 23125
365 312 16481
346 281 15770
326 377 13927
383 363 24176
386 303 16882
368 373 20027
355 289 14277
250 339 15725
319 381 14689
341 385 18627
360 347 15089
382 292 16578
290 367 18993
254 347 22052
342 333 15580
360 298 16212
304 252 13892
254 252 20624
349 319 14531
375 259 20338
287 370 23283
257 351 13603
260 389 13637
386 394 22622
323 333 22283
312 292 17447
272 344 16885
270 348 18383
354 294 18142
268 269 18709
316 304 21624
308 311 23362
342 319 23978
341 304 17393
286 375 21790
314 286 15738
390 309 13272
315 327 19960
393 280 20223
387 297 20041
391 361 20750
362 268 17432
285 358 17957
346 296 21311
397 332 13948
383 396 14041
257 385 17794
377 299 21808
292 289 19693
251 274 24280
380 264 20309
259 377 15348
352 259 21300
361 353 16203
271 348 13973
308 330 21176
380 335 22378
360 310 23039
266 352 24252
350 351 21436
329 328 23015
267 337 15016
371 286 20677
282 395 17078
389 265 19913
278 321 19666
309 301 14784
327 260 21129
391 275 16057
343 375 22382
319 301 20255
307 318 14711
270 289 21481
391 321 15917
313 309 17629
332 335 16266
279 395 21454
310 319 18104
250 307 16600
292 400 19344
282 316 15018
348 374 15225
348 392 15305
384 382 16551
259 292 22168
300 372 14821
262 400 13987
272 309 22037
291 310 15112
335 350 13050
349 381 19993
266 326 23360
251 274 15445
273 255 17939
366 265 13900
364 315 17247
297 325 16342
370 346 17261
362 387 16833
261 320 18115
308 268 16476
270 284 14879
355 283 19326
279 306 24284
334 270 24087
280 382 20649
346 278 24242
261 397 18009
386 358 21068
267 369 15997
397 274 23154
357 293 19246
393 396 13503
300 272 16816
363 356 17144
289 384 20940
280 328 18728
344 339 22793
354 324 23866
348 339 19769
261 335 21849
341 289 23087
305 281 18252
301 329 14082
353 292 19807
272 329 20738
323 357 22698
250 298 20446
326 400 15528
356 347 23076
354 356 21315
376 297 22307
289 350 16630
345 399 21911
275 351 19828
310 371 14462
326 294 20469
269 292 23778
299 369 18101
252 322 15796
292 275 15570
264 399 13562
276 287 16018
318 383 23443
288 255 21345
298 315 13870
387 389 17541
281 257 15488
372 306 21797
312 306 13437
350 346 19775
341 361 20056
379 385 13067
362 302 15361
346 340 21013
279 388 16946
331 374 23776
276 252 17302
261 375 16271
366 286 23209
389 384 18589
287 324 15017
334 300 21800
265 262 17257
330 358 17304
396 385 19049
378 315 19660
347 339 15309
322 351 14058
353 314 16716
289 300 16359
320 337 18270
309 270 13291
283 284 18453
309 362 18886
272 357 18645
374 334 15883
297 279 22150
371 351 14620
268 303 13390
350 340 18897
265 258 23904
253 317 24166
291 348 24044
339 256 18892
344 279 16723
332 252 14477
386 297 22929
376 267 21069
314 283 19175
316 384 16157
368 397 19182
355 400 14676
361 290 15730
400 377 15304
399 321 14986
355 250 16533
394 384 15308
311 359 22202
325 272 22684
392 336 13462
399 304 13486
258 256 21021
336 365 20765
362 363 22465
392 361 13700
300 315 22713
357 309 22784
313 368 16054
283 293 15444
288 284 21342
274 280 21341
256 289 22053
389 373 20629
259 332 19531
254 321 17644
320 369 18692
386 326 17144
283 387 18637
288 269 17227
315 307 21804
275 329 14503
290 336 19814
309 322 21107
292 331 16819
389 333 17840
292 252 19147
263 387 15691
291 269 18364
285 305 13769
321 370 15884
390 394 18162
337 281 16799
322 340 21393
278 380 19825
315 366 14555
272 258 17580
348 271 20309
348 311 14220
336 346 17957
341 264 18375
251 252 16808
392 339 14591
314 258 13770
307 285 17682
382 350 14554
389 370 20328
396 317 22390
390 262 13586
250 348 22151
316 287 18416
350 286 19768
377 277 20704
284 340 23746
279 397 22988
252 378 17957
343 364 17785
289 360 21613
254 349 20832
281 349 13801
250 264 23886
383 363 17359
367 339 21982
289 372 23247
369 399 18248
330 250 13812
392 341 22791
271 378 13155
365 383 14811
323 263 21972
375 261 16998
313 395 16562
289 361 13173
289 399 17007
377 365 20250
311 294 13569
371 285 21118
392 305 16326
373 269 24176
297 340 15649
321 314 18203
357 377 18947
355 264 21934
289 301 19278
346 278 19010
399 337 24112
299 305 19657
291 296 19016
259 266 23795
361 314 14935
322 385 13122
296 341 17941
262 293 15447
337 332 14622
260 275 22997
297 273 23223
379 321 23119
344 360 18462
365 369 16416
251 330 16076
379 400 22123
267 293 22964
282 305 23738
308 390 16034
385 400 16737
339 295 13212
376 273 23198
319 367 23631
304 330 22128
308 329 22860
372 307 17177
269 324 14574
255 355 13991
284 262 17356
394 397 15355
378 333 15577
383 308 17835
309 375 17486
345 278 20548
347 335 16795
279 306 22175
358 326 15791
330 331 20889
354 366 21611
368 357 16864
380 334 23652
285 316 15586
365 375 21091
259 317 20316
381 264 23685
281 291 20260
388 397 21878
267 326 17482
400 280 13519
394 398 17315
384 377 21308
306 260 18704
284 375 23992
385 382 20915
363 361 15885
274 390 18763
392 375 22427
282 392 14439
253 389 14095
339 382 23036
378 365 21021
353 268 14918
392 300 13854
252 284 22317
333 396 13957
273 269 23751
254 258 22687
381 290 17846
282 293 17119
362 380 22108
288 358 14081
340 308 23571
400 297 21984
284 299 14694
298 381 16026
270 253 22651
382 256 14939
316 387 21651
393 266 16088
307 378 22943
353 265 19643
362 354 14496
390 351 14783
315 383 22913
274 280 21487
378 298 17682
347 278 24269
325 344 14063
342 334 22400
250 391 23485
289 342 13341
282 301 18294
332 288 19241
277 353 19753
270 378 22138
396 353 16056
373 299 20841
353 374 19290
318 316 16251
298 316 15841
256 353 13156
376 384 16284
298 315 21781
321 340 18750
327 361 17468
362 354 20962
292 326 13570
399 277 15539
298 343 21505
282 391 23257
255 395 19441
317 370 20991
280 267 22397
282 337 21150
387 263 13150
314 373 13891
346 262 21047
274 260 23291
325 309 23263
291 339 21780
322 344 18027
303 261 20931
269 291 13186
296 323 23633
262 307 18121
340 371 24093
371 314 23586
325 337 15855
305 261 15776
377 301 22308
287 373 24277
341 275 17549
362 292 18284
400 336 19671
375 348 20455
359 287 20810
317 257 18978
284 331 18243
264 386 18429
298 360 23750
273 396 21865
341 336 16500
266 297 15646
382 294 17401
270 266 22909
364 375 14013
275 290 21211
400 324 18652
310 338 13913
383 385 24264
355 257 17582
298 346 14485
263 361 22904
271 342 20428
362 360 21981
250 321 21387
327 347 22731
258 344 14001
268 254 13645
263 387 13139
368 339 14784
316 387 14268
347 250 17716
275 269 21828
396 381 19263
384 382 17474
345 306 17266
348 314 13318
273 332 19456
284 345 21227
279 310 15367
281 374 15035
378 319 19438
284 342 17209
281 337 24048
390 318 13253
268 263 15442
391 359 20520
306 380 22840
376 263 19023
281 292 21911
273 322 13487
252 299 22128
380 332 19549
378 363 17470
355 350 22158
312 366 22116
324 356 13061
399 261 22886
253 385 22629
350 265 23730
355 287 16673
332 287 22609
377 267 19365
364 395 13054
284 349 16946
273 259 17210
275 333 22403
385 329 21546
323 332 21093
274 280 22266
264 385 16132
328 316 20317
289 293 22954
329 254 19668
330 288 23083
281 310 22155
347 335 19326
367 317 22117
398 388 22061
262 260 13884
291 274 15081
355 353 21846
306 390 17996
273 318 17087
384 398 20875
291 277 22926
357 372 14050
352 338 21200
277 335 20363
282 348 14163
316 387 13330
334 342 21536
265 396 18786
391 268 15737
367 250 23744
380 291 24154
304 396 18462
310 347 20365
383 372 18524
292 252 18319
363 318 13425
307 400 15557
352 264 20734
386 252 20604
335 370 21836
282 347 20499
254 400 21457
349 309 17021
381 291 23317
347 331 19800
259 291 22946
306 346 19245
294 297 14828
275 280 21700
274 366 18634
272 398 13505
310 250 20532
342 349 22459
321 329 18902
269 273 18802
370 280 14737
386 336 22630
252 378 21410
279 252 16865
311 275 20315
308 297 22621
254 355 18209
347 297 15256
349 368 18412
389 385 17611
358 354 15456
371 339 15089
329 339 20642
330 368 24260
364 277 22247
361 333 20725
354 335 22901
346 282 18927
285 379 17116
302 365 16486
341 323 21122
260 293 18372
263 370 14481
394 299 19862
375 261 20616
379 372 22377
279 323 22937
283 267 21243
335 300 17033
351 352 23216
350 291 20282
303 301 23982
340 314 22925
316 305 16938
259 278 22761
376 254 16527
274 282 23450
258 315 23425
272 398 14417
264 348 17429
