2048
volMax pesoMax custo
268 380 15890
282 265 15077
346 253 14152
257 395 23944
265 283 16330
318 290 21824
286 277 15339
313 362 17262
274 253 18935
313 286 15825
250 302 15737
365 333 17678
276 278 22485
293 285 23993
358 301 22205
367 367 14750
317 250 16357
302 313 16553
270 338 20274
372 250 22686
311 399 14166
379 364 18254
309 388 18536
393 280 15301
320 388 21654
278 355 18664
277 269 22498
302 320 13218
285 340 22455
273 311 13396
293 370 23466
365 346 14653
370 254 18639
251 397 22563
317 314 21777
283 343 16898
365 368 16750
296 267 23671
288 302 23618
369 325 15519
297 366 20505
374 331 20294
264 300 22277
289 299 21927
345 367 14644
389 398 18219
382 360 23103
395 253 14348
327 292 22396
347 260 16334
275 305 21437
324 278 16275
