36864
volume peso recompensa duração(s)
11 26 1454 639 
20 4 525 586 
8 2 692 186 
6 5 1988 944 
15 16 1287 835 
19 2 358 119 
20 20 465 985 
9 23 804 703 
19 8 827 218 
11 28 1329 910 
29 11 717 164 
15 28 1366 208 
5 30 905 268 
23 2 1653 353 
21 7 947 816 
29 23 1643 994 
30 18 1720 839 
15 28 1225 417 
8 26 1879 783 
15 15 1095 348 
6 11 1637 265 
5 9 1453 402 
15 16 1100 145 
30 10 1271 1072 
19 21 1718 808 
10 28 976 1090 
23 1 1578 450 
7 5 1361 994 
8 21 1196 1024 
29 9 1010 388 
24 6 600 848 
7 15 1051 306 
27 29 1188 722 
26 11 239 627 
11 7 283 278 
4 27 1661 775 
18 6 920 730 
6 3 1106 503 
8 22 1772 647 
28 27 1110 990 
26 3 1231 534 
13 15 253 189 
13 24 884 774 
21 29 1017 112 
26 1 1764 939 
4 19 1808 527 
2 13 751 268 
2 22 346 111 
24 6 1652 620 
12 24 1862 719 
17 20 1791 175 
18 28 795 927 
28 5 276 977 
23 28 405 1034 
3 4 1977 802 
25 29 551 1021 
5 30 1356 1042 
15 12 897 738 
24 20 267 1074 
17 12 751 630 
8 14 875 751 
12 24 1076 219 
27 23 933 925 
21 8 1787 195 
29 23 237 185 
26 4 1512 1093 
23 12 454 803 
15 29 1646 1007 
13 27 1201 842 
20 21 1477 961 
13 7 910 294 
14 5 394 144 
19 14 740 781 
18 7 1145 304 
11 8 593 1074 
6 23 951 257 
11 14 1339 442 
4 15 544 338 
21 10 685 203 
14 15 327 863 
29 30 421 593 
29 16 1888 968 
23 25 1901 784 
17 25 1964 526 
8 16 249 360 
23 8 1083 179 
18 29 490 795 
13 14 1949 629 
5 16 729 979 
1 11 231 326 
27 20 489 379 
6 25 1444 779 
3 4 1248 231 
11 4 1445 230 
2 13 548 637 
26 29 725 955 
6 10 1118 373 
12 20 1714 751 
9 15 1072 304 
10 29 282 201 
2 11 513 100 
14 18 1037 934 
1 6 717 872 
4 13 631 974 
14 5 1889 262 
24 17 1823 525 
2 23 605 454 
13 10 965 963 
20 3 521 902 
20 4 1979 276 
10 28 1460 809 
10 9 377 899 
5 11 1423 392 
28 12 1135 1050 
4 20 555 369 
21 28 1709 812 
30 24 931 194 
28 21 1312 938 
18 6 1898 218 
14 30 598 348 
3 29 1520 234 
10 21 631 333 
2 26 1566 392 
23 4 1549 829 
27 20 1614 997 
2 30 237 130 
5 1 1152 728 
30 4 1475 268 
2 20 1573 450 
2 18 725 206 
5 5 891 465 
8 1 1148 729 
12 18 649 586 
9 17 1784 325 
17 1 492 570 
4 20 332 221 
1 9 1314 747 
18 23 685 338 
27 5 888 170 
5 13 1381 1094 
22 24 1334 315 
11 12 419 264 
12 26 792 630 
7 21 1154 475 
29 12 279 779 
26 20 1869 556 
24 11 1076 409 
15 22 1053 832 
15 8 491 484 
20 8 700 1057 
25 2 654 1012 
14 4 1762 217 
8 2 1882 294 
21 3 1763 628 
13 17 1262 380 
30 7 1306 1093 
14 5 880 388 
4 20 1986 265 
14 25 509 422 
21 29 559 1058 
22 12 1520 1063 
14 22 348 1043 
9 12 811 621 
18 15 1293 459 
11 29 791 398 
18 5 632 782 
22 2 1802 183 
22 20 737 503 
1 6 790 799 
20 12 501 904 
23 23 1434 1030 
29 3 859 841 
1 27 1391 782 
2 24 1102 523 
17 30 1729 184 
19 10 1788 352 
7 23 1340 662 
26 2 406 889 
16 4 686 484 
28 21 1224 876 
18 27 1816 841 
12 9 1223 946 
30 12 1866 241 
13 12 1305 812 
4 20 749 285 
13 5 549 322 
8 12 1584 477 
2 8 725 1021 
26 23 956 486 
23 15 1874 241 
26 17 784 877 
28 28 1162 155 
17 9 507 577 
5 21 876 972 
24 12 919 986 
11 25 272 857 
9 26 1223 443 
11 23 1273 334 
9 23 1489 733 
20 8 1062 1084 
8 4 316 834 
16 13 1174 1051 
24 9 1079 117 
3 30 1947 267 
26 26 1518 1023 
10 24 593 756 
8 14 287 134 
21 21 1699 1100 
24 11 933 978 
15 9 1679 338 
17 4 1717 1068 
25 17 1548 727 
12 22 481 475 
7 26 830 1022 
9 24 1723 401 
6 1 1131 439 
11 4 216 945 
13 23 1377 805 
18 2 1868 945 
18 28 1330 860 
19 24 1379 402 
11 19 1657 150 
4 7 1354 1018 
7 21 271 460 
25 22 1226 918 
6 2 848 775 
3 4 1550 849 
2 20 860 765 
5 14 1956 980 
25 12 913 841 
19 7 795 380 
19 29 912 476 
13 28 1905 453 
22 14 260 615 
17 29 1373 533 
10 24 1281 792 
29 12 584 1084 
23 25 450 175 
1 3 652 262 
24 1 1636 614 
20 11 753 142 
24 1 964 598 
29 10 303 532 
25 25 520 179 
28 4 1973 591 
29 4 264 216 
6 12 437 778 
4 18 1059 930 
20 17 373 856 
17 14 483 256 
23 9 518 396 
25 28 1423 930 
2 30 879 224 
3 10 331 708 
21 6 1214 208 
15 1 1998 744 
17 9 650 348 
22 5 1783 112 
14 25 1564 1053 
14 15 766 113 
6 1 1377 660 
10 2 1907 280 
7 21 727 1093 
13 20 1199 1015 
29 23 213 587 
27 3 1998 215 
19 1 342 266 
7 29 733 926 
29 21 1816 495 
22 13 1793 833 
25 3 775 555 
22 17 200 435 
9 13 1228 1083 
16 11 1184 971 
11 22 221 553 
12 21 1278 592 
11 26 468 850 
8 5 539 530 
7 14 841 103 
30 13 648 272 
25 3 1655 507 
13 16 1787 163 
29 25 1906 366 
15 7 1862 1066 
24 25 334 292 
29 30 1697 430 
5 1 1607 971 
13 18 389 479 
12 13 1723 558 
20 28 1210 800 
23 8 322 220 
14 23 1867 219 
9 3 679 1095 
25 8 815 402 
9 4 278 514 
13 11 886 1096 
15 13 1666 794 
10 1 792 571 
8 18 337 774 
2 8 1808 381 
2 4 995 478 
11 5 354 862 
1 3 227 900 
5 27 1408 413 
1 7 829 360 
29 6 1762 165 
15 10 1110 1081 
9 14 1333 100 
9 28 1935 1058 
24 28 201 394 
22 7 1035 913 
26 27 1055 652 
3 29 727 292 
4 24 1892 218 
3 23 1367 487 
29 14 1547 167 
11 3 1877 652 
1 10 1355 1048 
8 18 589 814 
14 1 272 589 
29 26 234 167 
11 14 565 798 
29 21 981 395 
5 22 983 780 
24 13 780 371 
14 23 1011 771 
2 1 717 849 
24 14 1855 501 
1 9 1098 280 
22 3 1168 340 
15 25 673 514 
16 3 1579 289 
15 20 1076 727 
4 8 722 422 
30 3 590 453 
8 12 933 302 
20 6 980 630 
8 28 1847 819 
14 22 944 894 
16 12 1677 799 
23 7 1970 887 
6 29 544 1023 
23 12 950 569 
23 4 262 260 
9 12 615 132 
1 12 452 153 
26 16 542 661 
19 24 1737 524 
23 13 323 326 
11 20 357 825 
1 15 1103 222 
10 18 1240 638 
29 30 396 539 
11 1 1231 891 
8 21 606 177 
6 25 711 370 
7 3 859 1027 
15 26 1526 839 
10 22 825 1074 
9 23 305 244 
22 9 1882 241 
10 6 1422 229 
18 6 1043 820 
30 17 1661 1024 
11 6 1287 143 
1 4 1672 442 
25 15 1133 601 
7 5 1655 215 
13 3 477 691 
30 20 306 645 
26 27 693 988 
13 27 673 439 
2 6 1667 495 
9 11 426 744 
17 10 1667 837 
14 11 834 165 
13 11 1648 629 
23 24 1850 1079 
20 13 1120 252 
9 25 1453 336 
22 9 400 118 
19 1 759 1018 
10 14 1172 297 
16 16 1667 233 
19 25 994 531 
18 14 1215 841 
18 29 532 668 
15 14 275 600 
22 24 293 848 
24 15 538 531 
20 10 545 203 
26 25 1925 371 
11 19 983 1037 
24 19 1450 328 
9 25 1720 267 
30 18 492 523 
12 4 856 457 
18 6 1009 662 
15 14 1837 602 
30 30 1212 428 
18 6 565 1054 
16 11 468 520 
27 12 1535 776 
30 7 924 854 
10 15 1984 493 
12 4 859 572 
18 22 394 624 
21 19 1748 940 
16 19 654 356 
30 3 940 117 
15 11 368 1081 
9 14 1641 264 
20 20 1055 789 
16 16 1557 1061 
7 1 1818 272 
11 22 1015 342 
10 17 1047 988 
19 7 937 279 
17 2 888 191 
15 13 1768 1075 
25 1 1009 172 
16 16 810 1077 
9 28 891 1078 
19 9 927 784 
25 4 1083 981 
10 9 1561 876 
2 5 1140 778 
18 7 876 923 
8 30 585 569 
8 8 355 717 
5 10 863 155 
18 3 901 336 
6 26 513 972 
27 22 1704 792 
26 29 864 892 
5 1 787 190 
22 12 562 788 
19 9 992 428 
11 24 827 352 
26 6 1328 102 
23 24 757 1077 
15 25 858 801 
23 28 1758 220 
20 22 1024 639 
4 3 1039 910 
3 21 895 685 
14 29 1005 311 
26 26 629 552 
19 15 754 265 
1 21 408 503 
18 18 495 1056 
2 10 1559 250 
4 3 1061 902 
23 1 1105 543 
21 13 1733 429 
30 6 1904 342 
13 17 651 495 
8 29 762 991 
9 15 1949 266 
16 25 577 183 
19 7 581 866 
7 4 1268 851 
8 14 1888 286 
19 2 865 998 
10 3 720 995 
2 9 407 599 
15 11 1223 401 
5 8 616 896 
14 3 1119 870 
29 10 1664 276 
15 7 666 984 
8 4 1948 528 
29 15 1257 975 
23 21 582 129 
1 3 1752 573 
2 15 268 585 
17 11 1432 1073 
20 12 613 161 
18 9 1872 142 
4 16 1054 550 
22 21 702 898 
3 7 1536 502 
1 9 1696 754 
15 23 1157 402 
3 11 1225 191 
23 12 1846 471 
20 30 1331 240 
7 14 1134 627 
26 23 1469 440 
22 6 547 587 
6 4 516 107 
26 8 1130 731 
18 12 431 1082 
23 6 761 637 
5 30 848 489 
5 26 636 880 
11 26 1853 965 
23 2 889 629 
5 30 1512 617 
7 14 353 997 
17 7 1042 441 
4 21 509 1028 
12 14 944 889 
9 12 1554 484 
29 25 1838 174 
18 5 226 406 
26 13 1380 105 
18 16 1780 1038 
14 20 777 515 
3 1 1868 938 
14 19 711 393 
30 20 692 1056 
7 6 696 121 
10 21 473 549 
3 20 229 688 
27 24 367 892 
5 13 652 1075 
13 26 1796 912 
14 18 218 791 
29 17 1690 827 
23 3 532 855 
15 28 1844 320 
9 4 626 279 
19 14 1516 1078 
18 17 387 718 
12 10 604 245 
19 2 1768 768 
10 6 379 645 
30 26 1421 324 
23 30 935 758 
26 13 249 103 
19 27 287 654 
13 27 285 641 
28 28 600 831 
21 14 1085 382 
19 1 1634 1019 
27 11 1104 846 
3 17 1825 102 
22 10 1168 666 
29 24 1934 652 
20 4 1953 927 
2 12 277 578 
26 12 1217 543 
13 8 833 1065 
10 10 452 345 
19 23 501 860 
24 12 1217 401 
27 25 1649 470 
29 13 1587 179 
24 3 720 647 
14 27 240 1077 
4 2 413 929 
12 29 1340 876 
13 17 248 118 
20 19 1499 745 
5 6 1370 280 
10 1 355 537 
3 21 660 223 
17 14 1524 278 
15 21 453 731 
19 24 1192 767 
11 17 1183 527 
5 10 1267 1036 
15 22 1134 681 
22 4 297 813 
24 15 485 876 
28 5 675 853 
17 12 1637 671 
6 9 436 684 
25 10 1122 152 
19 6 252 179 
28 10 1061 398 
13 20 1256 219 
26 6 1979 587 
2 25 891 453 
7 3 320 470 
3 19 617 144 
28 9 686 395 
15 25 498 147 
26 5 1794 905 
16 26 1600 393 
23 19 622 680 
13 29 247 1096 
24 24 475 364 
4 16 1301 414 
25 17 1272 570 
3 26 1671 605 
22 25 1472 421 
13 10 897 114 
28 19 256 959 
10 30 1190 295 
23 11 548 644 
26 5 591 1061 
13 13 1707 901 
30 15 1361 158 
2 18 760 339 
27 13 1536 448 
24 14 1994 352 
13 15 960 311 
25 16 256 438 
12 27 618 1087 
9 6 1634 909 
20 29 790 725 
8 25 1040 792 
7 28 1032 559 
11 22 206 892 
29 4 924 586 
12 20 814 668 
16 21 840 829 
18 2 300 696 
22 28 746 448 
22 7 1637 582 
26 6 1520 718 
20 19 952 633 
15 10 1574 805 
29 21 821 538 
3 3 905 676 
4 27 1117 911 
16 21 1182 139 
20 10 1810 539 
16 22 563 916 
2 10 1762 546 
19 29 936 665 
11 27 814 104 
21 18 1137 657 
7 26 915 671 
8 19 1245 791 
20 1 1528 243 
22 22 325 712 
2 28 1535 769 
19 17 865 503 
5 26 1168 741 
6 19 824 589 
6 5 957 1054 
15 15 456 986 
15 11 1433 1090 
3 16 1690 163 
5 5 1972 898 
13 11 891 670 
29 9 1520 229 
19 28 1851 196 
25 1 1613 544 
8 15 749 842 
18 20 517 669 
5 16 1239 260 
20 27 1068 1031 
8 29 1461 844 
29 29 626 986 
18 7 1252 572 
29 2 1405 826 
9 9 1036 432 
28 1 680 641 
16 27 1750 695 
15 2 663 226 
22 15 287 589 
5 11 1122 1025 
9 9 315 640 
2 8 1244 1042 
8 24 924 545 
16 17 308 324 
13 7 730 913 
30 23 304 167 
29 22 656 346 
24 30 1331 643 
30 11 1183 604 
18 28 1330 131 
14 21 1199 944 
8 5 1945 219 
12 16 1782 497 
8 12 304 221 
25 17 287 1090 
8 16 293 549 
26 27 1714 297 
17 24 1612 664 
14 7 1226 942 
11 25 357 935 
11 25 208 214 
28 24 1514 683 
2 7 502 671 
22 19 325 558 
8 7 1057 612 
30 29 598 111 
27 26 1555 682 
13 4 1436 251 
21 13 974 401 
6 9 930 374 
8 17 918 557 
27 16 1943 831 
22 6 1760 521 
26 25 957 969 
21 28 1163 760 
24 9 1910 737 
21 10 508 173 
11 8 1368 613 
16 24 1062 1011 
9 30 682 205 
27 27 1119 837 
13 15 1303 693 
5 2 1916 272 
10 5 1116 1061 
7 9 1517 957 
17 25 1706 326 
10 25 443 251 
16 6 1520 608 
24 28 1871 554 
4 16 1236 914 
18 19 271 1069 
16 13 230 432 
22 11 330 588 
27 17 1548 848 
11 13 782 430 
10 16 646 291 
13 27 867 299 
4 30 1237 385 
19 26 389 976 
9 4 609 574 
14 16 1523 421 
2 27 623 539 
1 15 310 155 
22 22 806 372 
10 12 711 549 
3 18 776 887 
14 27 1547 969 
30 24 1673 939 
1 17 307 908 
5 29 1333 816 
13 11 1848 629 
25 19 699 311 
22 2 1048 423 
11 27 1085 1003 
15 6 524 555 
22 25 1812 597 
3 11 1566 325 
9 19 1662 496 
29 19 1035 191 
29 8 827 878 
1 19 617 827 
7 4 613 360 
1 17 686 316 
12 1 1017 479 
3 27 668 1070 
15 25 791 759 
6 17 1112 224 
16 30 787 706 
10 21 632 233 
16 14 1689 890 
23 19 573 426 
11 11 1865 195 
29 22 1229 549 
8 7 1631 1040 
23 28 1126 1048 
27 24 1729 1098 
6 2 1822 877 
16 6 1474 450 
16 3 1056 747 
13 11 656 580 
2 20 1154 164 
26 24 1496 887 
13 22 974 356 
7 1 1109 696 
3 6 1886 640 
11 6 600 538 
30 11 1693 663 
13 26 609 637 
15 22 952 418 
7 21 1577 904 
5 29 762 708 
21 27 1468 608 
24 22 1392 222 
27 2 377 195 
4 17 1449 139 
12 7 531 271 
28 30 740 752 
12 2 532 1074 
22 4 689 869 
23 25 980 454 
16 21 1357 427 
14 2 1028 455 
11 15 249 1011 
21 2 887 524 
23 22 483 786 
24 12 879 526 
16 30 1211 425 
16 8 1055 700 
28 26 1678 1058 
20 11 953 805 
25 21 1986 590 
22 23 1830 300 
6 15 1653 671 
27 21 1142 117 
12 8 463 506 
15 17 878 1079 
13 30 1986 991 
10 10 1968 330 
1 13 381 800 
27 21 1583 414 
27 7 1664 692 
19 12 847 812 
20 20 1574 286 
7 12 896 460 
11 14 904 887 
15 4 999 164 
8 20 1770 892 
10 26 1342 230 
24 13 1459 476 
25 8 767 806 
20 18 893 256 
29 16 1009 623 
21 1 483 368 
26 30 735 905 
11 10 1559 1051 
27 11 1923 905 
24 29 1545 804 
29 23 1044 109 
10 23 1626 420 
1 2 1586 446 
2 7 1035 607 
28 22 967 539 
23 4 349 497 
14 27 1188 230 
26 30 1471 790 
14 22 993 743 
7 7 1547 903 
8 9 587 160 
7 21 1215 124 
12 23 912 1064 
26 13 1878 1016 
9 22 1881 285 
21 16 811 834 
29 29 1082 357 
5 26 709 841 
26 28 1623 791 
18 6 1861 921 
29 13 1723 652 
17 15 339 352 
6 3 765 510 
10 10 1923 516 
30 2 306 253 
19 13 1491 1075 
10 18 776 152 
23 19 958 929 
1 17 1048 589 
1 9 1087 367 
11 17 299 374 
18 5 904 377 
28 8 362 962 
20 27 484 350 
14 22 791 702 
10 19 310 130 
27 3 964 493 
4 24 346 951 
10 24 1091 619 
20 29 1691 879 
6 12 784 659 
8 18 925 188 
9 10 1877 238 
20 8 1483 979 
3 10 695 521 
25 5 1866 384 
28 20 1544 353 
10 21 1869 464 
2 21 943 684 
8 23 214 123 
24 4 488 680 
11 1 569 1033 
2 1 1791 893 
5 5 1326 476 
16 6 1431 616 
18 28 1741 923 
19 25 869 790 
10 27 462 929 
22 6 745 921 
28 5 1215 459 
6 8 1937 806 
4 29 1698 135 
4 28 1525 516 
25 16 1986 326 
3 6 1121 629 
24 10 594 852 
8 13 439 947 
10 7 278 470 
6 11 1074 166 
1 25 1282 1005 
22 5 341 483 
12 10 1711 175 
8 27 1070 307 
29 29 1916 589 
11 8 1689 291 
14 19 1848 912 
22 18 337 486 
12 2 1492 214 
28 18 797 644 
19 8 1130 1067 
5 8 545 336 
6 26 524 843 
3 15 1749 144 
4 21 1439 502 
30 22 234 858 
15 9 618 345 
26 24 531 173 
1 4 1136 965 
3 20 1037 1056 
7 20 1954 323 
27 19 1856 798 
1 18 457 572 
1 7 1041 571 
8 24 237 968 
9 16 1500 492 
12 3 1880 783 
22 26 1312 543 
8 21 1492 760 
1 7 283 1100 
24 2 1357 225 
30 18 466 310 
11 11 1168 199 
18 10 1676 659 
12 17 1216 886 
12 18 293 981 
8 14 1286 189 
20 8 363 195 
9 23 1975 1008 
10 28 732 992 
30 8 1246 566 
10 4 1535 906 
20 4 1706 959 
21 15 517 367 
21 26 769 852 
3 18 978 841 
2 4 893 815 
23 10 1152 944 
18 30 835 487 
4 30 1978 550 
3 9 1364 132 
15 28 1880 627 
23 14 469 814 
1 13 609 964 
8 23 1283 1010 
3 13 609 759 
12 6 559 789 
27 8 432 1073 
8 15 1287 245 
12 8 1655 132 
21 25 490 918 
7 2 242 893 
17 27 1905 720 
9 20 1668 532 
18 7 1092 988 
6 18 462 584 
2 9 1436 514 
17 8 429 367 
3 13 674 640 
7 3 960 866 
29 13 1436 1086 
25 2 941 698 
30 29 993 238 
16 29 1489 818 
8 21 1743 310 
21 15 935 114 
19 10 619 333 
12 14 881 662 
18 3 653 410 
4 11 1308 1034 
9 2 1319 614 
30 23 1929 880 
6 8 638 737 
14 12 1654 882 
13 8 1596 357 
21 4 1827 323 
28 19 268 445 
29 27 1504 456 
28 9 953 193 
24 1 1954 159 
9 23 1787 576 
26 17 1681 670 
24 3 736 263 
28 3 1748 374 
21 26 1239 584 
22 28 960 815 
28 17 727 772 
18 17 1299 136 
1 26 492 806 
12 23 863 635 
17 19 352 1020 
14 18 365 1002 
13 2 471 674 
21 9 864 437 
18 14 1651 986 
30 19 1700 874 
7 28 1066 250 
12 14 1483 246 
3 10 1369 537 
19 9 588 1090 
10 2 1572 642 
10 4 1678 122 
18 9 1588 276 
20 20 1599 416 
10 19 1302 777 
3 4 1682 661 
5 5 1370 240 
13 28 682 150 
29 6 1625 558 
9 6 694 731 
6 26 708 918 
7 19 1523 410 
30 1 987 370 
26 17 1637 144 
13 15 998 159 
12 23 841 1083 
28 28 977 169 
25 21 1160 772 
8 26 1611 766 
15 12 537 452 
4 28 925 834 
6 18 412 1095 
24 19 828 302 
4 20 534 903 
17 9 1460 277 
30 7 534 1093 
2 11 288 965 
14 5 1759 736 
24 3 1418 992 
12 12 467 429 
23 21 1565 318 
10 30 1032 516 
9 17 697 196 
15 15 1286 784 
17 11 285 985 
15 20 303 288 
23 1 707 443 
5 14 1070 769 
4 2 736 555 
1 1 1627 262 
9 28 757 194 
13 6 1059 618 
8 8 1270 1096 
27 22 1856 316 
15 4 1910 540 
17 23 1123 682 
16 20 798 668 
20 25 711 1013 
22 24 1209 897 
21 5 856 360 
4 29 506 897 
21 24 736 452 
19 25 1133 861 
9 21 619 862 
10 18 1870 726 
4 18 1377 276 
3 16 906 1007 
12 29 247 134 
28 16 1151 885 
1 10 1875 875 
27 20 718 221 
10 16 1745 581 
25 14 1066 162 
23 20 1000 324 
27 28 1688 521 
19 7 562 1054 
22 22 765 582 
2 30 1526 236 
19 30 439 417 
7 6 762 856 
19 16 547 1010 
27 21 719 740 
10 29 1462 695 
5 7 426 592 
29 7 643 933 
6 24 1284 749 
16 26 1054 310 
2 12 272 793 
20 28 1854 217 
18 12 1230 726 
2 23 617 565 
29 8 558 448 
14 9 1731 1003 
24 4 1612 111 
30 2 1656 814 
13 15 242 568 
13 10 1728 740 
13 2 410 749 
24 14 1310 498 
21 20 1157 788 
28 18 1779 711 
22 26 1710 833 
27 22 1242 178 
7 30 623 243 
10 4 704 608 
5 29 1973 329 
12 2 1732 649 
14 19 1536 890 
7 18 282 759 
5 16 803 176 
29 6 1595 138 
5 9 841 861 
12 9 1235 1001 
7 1 1180 788 
25 14 1841 966 
24 13 1946 122 
22 4 1804 507 
11 12 788 255 
17 11 707 218 
19 12 1038 865 
20 22 1194 974 
23 3 1516 890 
16 13 487 373 
26 25 1277 809 
20 25 1514 134 
7 30 738 197 
2 28 539 888 
1 9 669 101 
30 26 1063 436 
20 11 1906 945 
23 7 960 123 
24 12 913 146 
6 1 582 990 
30 19 1500 616 
8 16 977 726 
16 10 1002 780 
27 4 1003 775 
6 5 1155 482 
11 10 1862 1013 
13 26 1828 993 
26 19 829 985 
29 2 1491 898 
10 15 1281 438 
24 17 1393 250 
12 15 1054 492 
19 11 1851 717 
21 5 1084 892 
30 9 364 545 
19 19 1837 1082 
12 5 909 686 
20 10 1817 541 
18 9 1352 496 
15 23 1829 390 
4 5 1740 290 
9 2 1435 371 
2 7 321 386 
25 12 1806 846 
17 25 348 760 
4 26 1346 882 
4 27 284 414 
11 11 1984 177 
15 6 614 651 
29 15 1756 805 
21 16 1500 597 
27 22 1164 600 
16 22 1158 242 
17 4 586 960 
22 6 251 1061 
16 13 246 976 
11 12 255 858 
26 5 1342 400 
20 17 1471 301 
1 18 1866 635 
9 7 1575 1066 
10 13 888 694 
11 30 1322 769 
4 7 286 1065 
11 30 385 383 
4 21 1704 628 
29 19 778 280 
28 14 1239 274 
12 9 1923 722 
14 15 475 315 
6 13 1187 737 
11 4 668 190 
3 5 611 551 
17 16 621 388 
26 23 1629 618 
28 26 1733 428 
26 21 1255 500 
27 19 426 686 
23 19 1686 227 
22 30 238 187 
26 10 818 898 
25 14 764 1057 
28 16 363 1051 
3 2 539 937 
22 2 1753 1031 
12 6 1050 950 
16 27 1305 758 
18 19 1395 642 
28 8 304 195 
13 27 1694 403 
4 6 918 411 
8 28 1746 929 
21 8 476 465 
5 3 1061 1068 
21 8 426 198 
19 13 1863 722 
20 30 1015 832 
19 9 1659 767 
14 12 1038 609 
1 29 843 200 
28 26 1358 918 
20 10 1968 318 
10 11 537 496 
15 2 424 431 
23 26 1681 1031 
4 13 1984 112 
17 6 1844 754 
26 17 1059 764 
12 13 983 570 
23 8 1444 1010 
10 22 1944 385 
15 25 1820 824 
13 1 697 874 
5 18 1008 1020 
15 1 1192 771 
17 21 467 673 
3 17 1953 306 
24 17 1016 307 
30 22 1391 552 
9 1 915 732 
1 5 1230 803 
14 7 1128 460 
7 1 1848 524 
13 30 330 241 
17 18 889 120 
26 18 1734 671 
9 24 1224 557 
17 26 1604 234 
22 19 1354 971 
25 16 1987 1044 
16 2 1013 658 
1 20 951 665 
29 21 1903 412 
30 15 837 323 
1 3 888 1052 
28 8 962 372 
18 1 1874 498 
16 11 783 586 
12 10 1378 119 
29 10 380 787 
23 9 1950 918 
23 24 218 207 
26 1 659 511 
8 26 1207 683 
26 3 1474 1070 
5 23 806 383 
2 8 1438 103 
9 2 1573 650 
10 3 290 733 
18 14 1247 667 
14 9 810 549 
26 15 1882 321 
10 18 407 927 
10 10 1368 984 
9 3 742 316 
4 15 479 1051 
9 2 890 524 
15 28 1978 913 
7 21 1250 758 
5 24 914 1048 
11 21 426 879 
30 11 248 791 
13 19 1523 600 
3 26 1894 1080 
27 9 1634 901 
7 7 1756 862 
19 10 483 613 
3 4 1585 713 
25 10 1409 1015 
20 2 793 658 
12 24 1638 1036 
19 20 777 545 
20 22 357 278 
20 24 419 1006 
3 12 504 832 
15 12 631 957 
13 2 1615 403 
25 16 447 1011 
9 9 1582 317 
20 6 1685 657 
19 3 1586 1032 
18 19 1638 1049 
30 20 817 312 
24 9 1442 107 
10 29 247 479 
14 30 953 729 
9 22 1247 826 
19 4 610 215 
28 26 552 349 
6 4 488 1038 
23 5 1669 582 
5 22 714 283 
20 27 724 659 
26 3 236 683 
16 17 316 814 
12 22 794 814 
17 7 665 612 
10 5 1921 586 
9 12 250 560 
25 7 551 950 
3 19 1053 852 
13 17 1030 665 
25 9 351 719 
22 2 396 155 
30 16 1942 1050 
20 10 1442 422 
13 25 845 505 
1 21 1712 360 
1 14 1368 618 
30 22 534 818 
30 2 1245 537 
25 13 696 378 
28 13 1761 347 
14 17 548 383 
12 2 1126 167 
14 7 1738 1027 
20 27 566 485 
18 19 243 299 
12 2 1010 593 
14 12 1358 1001 
24 14 1771 956 
1 12 1548 347 
13 9 1171 153 
15 19 1378 685 
15 4 1122 290 
14 16 1110 1078 
17 9 1676 239 
20 14 1038 1034 
27 15 1231 210 
26 10 757 590 
18 21 1090 833 
1 12 755 918 
15 10 1043 137 
25 19 1582 182 
19 8 1368 268 
13 5 222 586 
11 28 1922 972 
7 4 1266 189 
16 25 1059 560 
6 22 772 613 
23 10 642 1098 
20 10 583 416 
9 4 1966 705 
8 10 1093 250 
29 4 2000 531 
7 23 1375 576 
17 22 1896 332 
5 30 219 839 
1 12 690 111 
21 7 388 838 
10 25 559 537 
26 27 1103 730 
22 6 1674 450 
20 24 946 277 
7 19 1235 955 
19 21 1623 715 
2 17 274 929 
15 19 1325 427 
14 10 1940 1021 
28 28 1361 459 
25 6 710 640 
29 29 1375 665 
17 14 1584 823 
4 27 1894 350 
5 30 940 652 
18 8 1663 233 
17 5 826 822 
3 18 1635 334 
23 3 249 339 
23 5 1292 863 
10 17 464 138 
5 5 1975 435 
26 12 1054 256 
12 30 559 113 
27 21 961 1096 
8 12 701 786 
6 11 254 863 
16 23 1327 973 
9 19 666 117 
16 23 655 480 
26 26 1651 200 
18 14 347 416 
26 22 585 668 
3 12 1582 584 
23 23 1862 519 
15 19 970 168 
8 7 458 474 
21 5 1624 353 
22 11 786 682 
16 11 269 144 
2 17 1934 294 
29 23 1065 773 
15 7 531 569 
26 11 486 718 
10 27 380 751 
23 3 874 736 
5 23 1605 391 
3 28 322 663 
7 6 993 624 
21 9 653 476 
16 4 1940 678 
6 2 615 1018 
20 27 402 1064 
29 14 1584 588 
6 24 1319 1076 
21 15 316 259 
13 18 401 497 
19 23 1075 1093 
18 25 1537 909 
18 24 1576 1005 
12 6 1915 503 
12 20 236 808 
13 20 1272 911 
26 13 1688 778 
1 29 775 628 
13 23 302 700 
9 11 1136 395 
26 23 1330 426 
29 28 831 507 
9 13 1621 822 
2 27 1671 385 
9 6 592 916 
4 12 1001 307 
4 16 1204 591 
26 24 475 808 
16 16 1818 1017 
5 11 1442 209 
15 17 1588 364 
5 19 1639 565 
24 14 1510 639 
26 16 813 676 
2 6 585 131 
21 2 1638 664 
9 26 1041 204 
6 24 1602 300 
10 7 1912 408 
25 15 232 890 
28 24 1940 626 
1 4 209 858 
1 16 772 251 
9 28 553 864 
15 6 1920 220 
29 18 211 173 
24 21 1281 460 
5 16 1233 874 
1 4 1249 580 
30 30 1387 1038 
15 29 1969 906 
18 7 1903 860 
12 1 887 241 
10 16 1699 883 
28 30 295 403 
15 10 637 652 
14 12 1005 564 
3 25 1797 352 
16 22 1043 472 
