4096
volMax pesoMax custo
268 380 15890
282 265 15077
346 253 14152
257 395 23944
265 283 16330
318 290 21824
286 277 15339
313 362 17262
274 253 18935
313 286 15825
250 302 15737
365 333 17678
276 278 22485
293 285 23993
358 301 22205
367 367 14750
317 250 16357
302 313 16553
270 338 20274
372 250 22686
311 399 14166
379 364 18254
309 388 18536
393 280 15301
320 388 21654
278 355 18664
277 269 22498
302 320 13218
285 340 22455
273 311 13396
293 370 23466
365 346 14653
370 254 18639
251 397 22563
317 314 21777
283 343 16898
365 368 16750
296 267 23671
288 302 23618
369 325 15519
297 366 20505
374 331 20294
264 300 22277
289 299 21927
345 367 14644
389 398 18219
382 360 23103
395 253 14348
327 292 22396
347 260 16334
275 305 21437
324 278 16275
318 290 21693
316 330 20630
309 274 22393
365 260 14615
360 391 16976
325 385 20666
305 310 14606
337 254 16835
290 280 16450
362 354 21203
361 269 17155
260 335 14239
355 393 15011
267 357 16948
325 316 23950
341 389 21461
363 291 15859
275 377 19339
345 266 14538
318 376 21837
320 337 21640
361 345 16218
332 299 21504
324 314 13830
325 387 21013
315 328 23553
290 290 15789
323 313 18418
361 255 23475
275 324 16798
294 392 17255
329 352 15233
299 282 22654
259 354 22021
324 278 23534
303 344 22584
268 382 24123
274 305 18458
253 263 20725
399 288 20359
369 330 21271
274 257 13604
273 304 16902
322 312 19162
281 384 17327
378 286 22346
251 302 20082
311 325 21979
284 328 23077
262 326 13616
310 292 18023
351 316 22342
342 340 15777
363 261 13838
338 292 14640
341 268 19191
283 269 15444
357 329 21781
334 363 21022
323 373 16635
347 282 19426
301 381 15343
259 321 15205
272 283 20082
345 369 17975
253 309 15125
346 342 14109
338 297 14752
257 381 15505
251 301 24093
322 399 13978
282 297 16030
308 306 16838
274 327 16012
250 271 24008
265 272 22553
298 366 18280
351 304 22562
329 309 17489
268 308 21722
329 378 13280
270 259 24076
340 318 22549
328 340 22774
349 338 14290
339 354 14330
387 251 13492
374 350 22806
257 279 17156
271 297 15864
336 374 15557
398 392 15656
355 331 18503
367 258 15005
303 358 16536
261 294 21065
388 280 19418
329 253 24002
325 260 22557
375 279 13296
333 364 20189
269 359 13031
365 313 14737
374 278 17844
324 331 14067
360 340 14414
350 327 21430
339 256 15084
275 329 23242
392 303 16498
251 387 23456
386 253 17507
360 368 14019
264 341 24119
325 262 15100
342 372 19433
250 319 15852
341 255 20439
281 279 13396
383 270 14470
361 271 15227
302 255 22516
352 365 16395
312 377 22250
301 301 19488
371 391 22945
378 391 22379
314 330 19918
254 361 16841
273 341 21129
346 301 23356
251 353 19413
311 302 16338
335 365 17445
298 263 14703
272 384 17762
367 361 21031
379 273 17348
394 275 13089
287 299 15783
349 395 20342
281 394 23210
366 304 13301
265 388 22818
288 285 13392
364 307 14013
277 272 19816
330 399 22353
314 392 15049
257 276 13892
291 375 23067
376 253 19489
259 369 23972
346 383 17315
394 270 13060
307 382 21988
349 258 15854
352 339 19629
376 250 21925
275 257 22291
373 296 14842
313 270 16941
399 279 16697
384 373 14732
359 367 18207
366 271 14811
280 370 13598
367 320 22600
299 293 23567
371 318 13872
320 289 14606
392 352 14804
315 348 17669
359 331 23504
383 287 23820
274 253 16295
297 283 15956
328 399 19898
294 295 21883
260 266 21244
384 336 14583
251 326 20551
289 391 23039
355 347 17429
395 327 16619
399 351 13664
273 398 20267
265 323 13968
326 367 16987
281 377 15652
300 359 23546
361 358 15620
368 398 15699
323 352 23188
357 344 21513
279 340 20173
354 363 20979
309 376 13230
262 301 15112
260 330 21599
275 381 23843
376 339 19158
400 306 17931
263 379 13533
372 333 20760
256 363 16535
392 314 19744
372 371 15037
272 383 20613
290 393 22755
283 267 15695
384 391 23614
290 390 15875
342 250 22399
343 370 13720
287 376 20346
321 365 20344
313 334 20981
281 357 20510
298 395 18626
393 277 19560
316 259 18265
327 299 14648
393 392 18413
285 334 18729
262 370 15523
348 288 17547
345 352 24194
312 381 21682
261 278 19130
351 268 22421
308 334 15510
254 259 13139
340 251 20238
273 286 19034
327 296 17288
355 394 22827
345 336 24088
270 398 18817
299 256 18919
322 358 22850
372 263 19293
281 265 14569
388 353 15845
333 377 14216
360 301 18984
355 253 21906
390 348 23317
372 367 17186
336 265 18028
326 337 17457
332 308 17741
272 337 21429
372 322 23164
321 252 19774
306 361 18565
337 315 22062
360 302 19219
317 273 22809
271 359 21631
382 282 23392
298 364 21923
376 385 24025
318 354 14248
364 274 15419
384 328 22275
303 265 20798
376 373 16523
394 287 17823
379 308 14924
376 288 13745
310 334 21422
298 309 17357
373 375 18710
370 339 21321
368 322 15105
325 375 21639
348 348 15932
269 342 19599
365 318 14230
263 293 13436
347 351 13091
392 399 22228
270 372 23963
250 339 17162
255 306 19898
337 380 15137
282 325 13520
349 344 23980
303 306 19715
313 320 13648
361 264 23180
342 253 16328
380 273 19710
392 271 18983
343 277 13850
364 364 17880
357 394 23280
298 343 19560
329 394 22841
277 304 23750
267 264 23032
360 354 22102
298 331 14018
357 320 15790
354 262 17432
254 374 21050
285 329 16977
390 375 15153
284 302 22177
386 327 13966
253 344 13554
284 301 21032
319 348 16023
374 304 20790
299 257 21188
400 259 19825
311 294 20414
366 282 14891
362 316 22821
348 299 21314
389 303 22316
290 335 21995
294 253 19386
378 375 14193
382 273 20983
395 270 22300
383 331 14442
295 295 16272
334 254 16044
273 352 19309
291 338 18510
250 379 23680
259 272 14316
368 400 14036
378 380 22913
393 374 22783
267 354 18979
336 399 15480
284 330 21446
296 353 16450
360 392 21340
324 391 18366
371 400 22567
271 366 22953
296 343 23021
340 336 16946
254 353 22852
399 286 21263
286 318 15647
329 364 22834
321 322 17239
252 394 21056
311 365 16390
389 386 20925
316 279 17548
371 367 22827
399 372 19172
378 370 19324
353 255 16833
256 332 17459
262 252 13496
259 253 21753
394 312 23306
377 300 15179
325 367 21006
364 335 18381
339 334 19801
263 309 21524
373 260 21738
399 266 17592
387 278 21118
298 285 13768
352 278 16499
367 254 16281
368 327 16059
397 291 14555
391 378 20008
354 389 19672
284 361 14802
371 358 15053
387 344 16245
254 391 22617
276 342 19629
357 306 21968
338 273 14963
285 268 23044
316 256 17850
277 361 21144
296 393 20946
325 363 16796
368 347 17445
288 352 16383
391 376 15356
371 330 13372
353 268 23908
260 301 18360
359 367 16123
284 393 16990
347 288 19763
370 364 20306
350 331 17779
273 368 23017
336 356 18482
339 326 18973
397 276 20763
328 287 19904
276 396 22245
382 278 23494
295 375 23316
352 344 16507
369 293 16419
332 314 19289
396 400 23436
281 337 17183
398 331 16505
380 258 16359
263 285 19782
263 264 16032
253 310 17546
281 259 13964
273 378 23096
342 307 17067
378 302 17568
367 332 19947
281 327 13277
370 305 17052
348 318 16748
317 331 17065
316 334 13410
287 365 14123
352 386 17926
307 327 15585
326 302 17116
341 268 16704
292 299 16030
323 269 20141
362 365 13344
283 281 20475
369 345 18131
363 382 16628
363 333 21052
343 390 14937
378 313 13158
312 252 19142
329 294 17191
270 365 23685
268 324 19386
332 357 18083
324 324 13086
400 284 22955
287 397 23341
311 337 20048
262 312 18720
263 375 19634
282 301 22730
349 321 21277
282 337 15037
330 266 16340
256 340 13662
277 337 20289
279 374 21754
362 285 22982
281 295 16838
262 306 14444
395 338 19505
271 285 21037
261 317 14882
323 398 16975
341 253 23492
281 279 16966
254 308 16616
371 268 19196
276 297 23928
390 307 15379
327 302 15283
315 321 16531
370 332 22801
359 252 22174
364 344 15441
306 373 22570
335 377 19619
337 346 16930
373 372 14544
302 361 18180
288 285 16168
360 348 22530
314 317 22944
337 275 23741
354 389 19676
374 292 24288
272 377 22268
377 311 22371
350 281 16273
366 334 19111
290 370 21030
265 327 21528
311 391 21635
286 325 23233
264 278 18998
336 400 19422
378 271 21464
395 399 13150
356 348 20558
289 313 20721
328 351 16018
252 366 20031
275 274 20700
362 311 18105
322 325 17127
269 259 13202
257 387 20190
371 379 15107
393 335 17474
295 372 17536
280 299 13467
384 299 19733
262 325 16261
278 284 17286
368 356 22250
336 375 19524
301 383 13389
289 351 13112
274 341 14052
354 386 15190
345 265 19923
286 398 13682
341 257 20588
268 285 15379
258 251 23880
322 337 20906
396 388 21465
302 274 22722
338 296 13528
307 399 17033
397 341 15644
385 377 19388
269 315 16990
378 334 20443
369 340 23552
316 261 19146
387 255 16011
288 307 21337
287 395 18927
378 302 17546
304 296 21731
395 278 13643
329 297 18321
273 272 13714
250 390 22414
377 303 17058
289 289 22478
337 326 20757
258 363 20590
373 340 18739
335 393 21686
386 385 18048
262 313 24099
353 334 13529
376 332 19901
337 308 20198
310 347 15318
285 283 20735
320 290 20858
348 262 23223
272 346 20563
396 331 24107
396 342 20360
291 294 21898
360 267 17856
264 353 21503
373 260 13670
371 295 17253
291 364 13698
323 309 17516
294 331 21955
255 326 13148
351 322 14335
357 361 16824
299 320 17037
320 333 14667
250 303 16487
277 271 13670
334 313 22556
282 384 19554
392 277 14695
293 282 20959
274 381 16503
345 337 23725
309 385 13551
289 304 15479
371 304 22693
313 329 19207
298 263 19762
395 295 13911
251 284 16169
337 326 18508
349 348 22313
280 293 15061
321 352 14235
281 391 13392
324 360 14028
267 270 23821
381 316 21710
256 310 22407
265 309 20708
299 396 16983
363 343 15672
256 371 22403
388 291 21117
350 320 17427
369 394 20009
288 259 18336
285 390 20085
295 395 16506
349 259 22737
286 307 20591
297 269 19603
255 274 18984
257 261 18162
359 359 17686
298 327 13030
348 364 13886
266 399 23746
400 294 22483
291 391 15300
393 276 23671
337 321 16492
374 324 21383
377 329 22099
271 287 19876
387 334 19397
343 281 17400
306 295 21991
256 294 21996
352 336 21393
306 328 19306
315 264 24010
343 386 24163
394 362 17871
304 384 17541
322 368 16303
267 310 18451
325 364 13731
380 370 17811
326 319 18608
260 375 23144
371 287 23419
251 379 23321
355 372 21828
387 273 15517
303 346 21951
304 363 16985
335 285 18673
259 263 22170
379 337 18655
280 348 14718
260 318 21032
253 318 22782
381 270 21345
319 256 21528
389 309 23201
275 361 14455
370 296 22289
275 303 21796
300 279 21972
393 310 17197
310 320 20784
262 321 14137
343 299 19719
395 366 17088
319 352 22084
338 375 19706
316 342 19696
328 367 22785
353 267 19772
313 259 18979
368 317 16537
341 329 22865
378 271 18681
286 263 19818
349 331 19073
319 266 16811
398 332 14304
372 258 21515
397 361 20726
301 271 21884
263 390 15407
295 328 17913
395 306 16584
393 342 19767
354 289 17683
267 356 13527
304 353 13046
282 322 14231
377 318 18871
335 368 13339
302 381 21717
334 274 13600
295 268 17014
276 258 20372
270 362 16464
343 378 14374
281 281 20808
301 311 19864
328 287 18613
313 370 19534
321 271 14592
315 356 14332
389 399 14605
366 274 16800
282 292 13722
387 383 22742
295 263 20782
305 313 22022
384 391 23678
381 303 15172
343 372 19400
284 286 17750
250 272 22142
382 388 17853
370 270 22951
318 256 23811
394 299 16670
348 354 21456
363 338 21095
263 316 21458
283 257 22884
324 291 20078
317 289 20645
308 270 21594
321 389 16282
375 306 19473
261 300 14235
309 398 22392
271 361 18487
370 372 19432
371 254 20463
341 326 16165
348 393 23462
376 298 14353
391 370 19530
275 344 24124
312 353 23862
398 261 15227
285 280 22833
258 400 16454
298 368 20860
344 309 24146
279 254 24054
253 380 18429
396 370 20707
377 393 13949
263 302 21844
346 298 16878
275 333 16093
312 340 20575
321 388 23193
335 329 19816
272 356 17522
350 359 23958
328 355 18111
273 329 18856
311 340 21365
301 285 24160
300 308 21042
330 370 21789
360 291 14528
355 374 13729
256 394 24136
310 343 13728
344 271 19334
346 292 13587
336 351 14618
380 400 14983
318 300 21202
339 380 20509
299 337 20652
395 289 13900
266 295 19983
395 356 16059
330 297 23147
367 393 15057
333 328 15338
388 306 14526
326 374 16501
324 310 21641
289 359 14922
296 351 17838
273 365 18897
397 360 19908
310 287 16238
393 251 17289
367 332 17620
292 320 14296
366 396 15763
340 317 14472
290 356 23504
328 400 17497
254 273 17063
374 267 22040
299 325 14850
271 317 13127
384 283 21749
270 324 19738
365 289 20376
278 377 13559
251 265 18096
333 341 19040
363 343 21585
358 316 18700
311 363 20451
298 382 18679
286 364 19734
358 384 21661
346 349 23272
328 375 23776
374 377 22093
375 307 22860
375 270 23908
397 378 19836
284 286 14836
398 334 14863
276 370 17198
335 326 15162
319 271 14344
338 347 17507
334 320 23407
344 294 15658
295 267 18641
336 263 13821
293 297 21538
364 292 18328
265 319 22626
278 251 22159
276 321 19374
370 256 14640
287 340 15525
331 282 13109
279 327 13434
397 260 20793
340 304 15574
320 267 16526
383 280 13739
262 308 18239
368 334 20380
340 301 19135
258 338 18275
398 266 19885
277 296 22527
321 290 14511
379 380 18265
331 298 17319
325 280 20543
387 290 13829
299 255 14931
280 345 13893
267 353 23808
343 349 16892
300 374 22695
334 294 14538
377 272 14264
322 353 16396
285 278 14964
275 264 19594
326 311 21139
306 341 14674
337 358 13138
306 301 16342
292 349 20103
321 283 17849
391 257 21664
287 329 20110
384 364 23719
356 390 17640
370 313 15696
387 367 13968
350 303 21306
263 358 21965
276 398 22830
261 316 15121
289 306 22948
340 341 21971
343 324 20803
372 279 15687
262 397 23044
364 383 22207
255 330 22653
252 342 19600
299 366 14225
294 375 23231
322 264 18550
355 354 24046
316 296 13508
392 265 22799
302 277 13315
275 391 13080
363 396 19474
354 396 22915
299 294 18161
393 338 16608
400 257 23104
312 362 21001
316 278 20124
391 267 17178
344 318 21095
293 343 18980
372 304 20385
383 257 22317
330 304 15437
396 294 18157
283 293 17009
337 354 14932
340 269 18184
391 259 23269
304 351 21574
395 395 16136
323 364 16163
397 346 13002
313 274 13254
276 269 15428
324 302 21173
381 387 22024
397 326 17728
291 314 20094
349 366 16321
324 358 22317
392 280 15564
362 274 18126
336 337 17322
367 362 22605
288 285 14985
254 263 15865
322 259 19232
256 298 16619
349 397 20788
395 320 17236
279 310 16235
278 269 13871
372 355 15170
340 320 24145
324 358 19064
359 360 15235
379 279 23174
323 283 21177
332 383 16796
303 375 18607
383 253 22738
339 280 21054
320 251 22141
386 339 21962
260 262 20230
320 372 13819
391 350 23052
318 270 20338
296 350 15485
267 253 20399
308 384 14792
256 322 23827
372 390 23025
289 375 21001
277 385 16060
372 302 14481
272 290 19129
351 359 13639
313 252 17220
257 269 19356
326 327 24283
395 331 21223
344 300 18053
295 340 14230
335 367 16605
385 336 21522
254 358 15623
373 309 17668
360 372 20243
299 380 20136
387 303 15949
308 297 17418
301 390 14293
281 284 22721
387 367 19345
325 349 18402
315 353 13706
343 324 23892
330 283 13817
319 330 17149
325 317 18689
256 373 20228
267 273 21296
328 302 13612
328 289 16476
290 364 14643
340 276 16600
346 369 14464
260 298 13166
295 367 23932
308 290 16508
371 296 13476
329 313 16052
277 391 17991
256 316 13515
349 356 13237
391 294 22964
386 390 22721
301 250 21470
250 293 17868
280 351 13623
372 320 14399
288 399 14891
375 273 23401
362 277 20043
388 377 18171
377 367 13464
390 350 20642
372 400 13986
251 400 16911
396 277 15261
278 400 19016
357 285 19814
348 259 23236
326 372 22889
371 357 15241
369 332 20241
260 319 18893
289 290 14237
319 289 16161
389 283 14578
257 311 20002
346 267 14604
282 363 15450
391 289 17810
376 259 22199
337 376 13262
262 386 20846
286 274 13770
309 341 18808
330 330 19809
376 335 20111
268 281 22690
346 311 13847
280 301 23865
335 274 21599
346 359 16512
288 372 13360
299 255 15493
349 313 14177
286 391 20329
255 366 17904
284 384 24218
327 327 20772
335 357 13509
378 291 16612
279 387 14014
304 272 24257
314 320 23629
347 266 20373
320 302 14936
371 306 13188
356 338 22131
371 264 20771
296 348 15850
270 325 16472
267 353 13528
376 256 18581
300 319 23885
381 265 23203
374 335 15338
355 305 18397
299 258 16894
377 379 13512
381 272 13391
342 291 20389
342 308 16214
326 281 24261
333 332 18001
257 312 15518
349 284 17989
342 387 14437
389 286 16774
371 262 17911
367 392 22907
313 331 23686
332 272 16853
301 346 23307
276 279 23122
321 284 24212
378 383 22652
372 324 20378
267 310 14862
322 278 22242
354 396 16393
257 306 15756
350 386 16796
350 286 20042
382 310 24067
345 379 17158
369 357 13812
271 326 20657
313 343 20494
387 263 17215
323 365 15626
400 370 20410
257 319 16358
284 266 22275
255 399 22533
255 343 15125
290 309 18162
305 331 21042
394 392 18196
389 379 13397
264 301 22856
282 298 19868
357 303 22126
265 336 15177
361 341 20628
364 347 18996
345 385 21492
283 287 15172
294 278 18713
399 267 19962
364 279 23870
291 309 22531
336 265 22995
299 279 17758
277 390 13862
252 351 15368
321 293 15135
297 326 18267
349 371 16831
395 367 15605
266 329 14513
335 368 13466
304 304 24168
326 351 16079
281 378 14066
327 381 16363
318 299 22380
292 344 14683
302 293 23911
338 287 14356
391 302 16021
320 387 13449
308 288 13507
312 362 22606
345 393 23042
365 318 24019
333 386 15942
345 275 22896
280 325 13155
334 262 19322
354 250 14463
301 320 20747
368 379 13807
336 288 19231
254 384 23469
301 346 20378
324 277 19333
399 370 19755
264 398 15611
325 331 15026
268 282 16311
264 333 18266
395 300 21356
260 384 14151
391 389 15322
360 287 14636
396 362 15455
265 360 17438
312 374 17976
281 296 20973
261 314 20778
393 328 13407
291 320 13321
318 331 22606
381 319 16970
277 278 13462
267 272 16095
282 287 20804
266 347 14887
398 376 14090
307 386 20444
399 378 21397
273 266 13399
347 334 15562
255 314 20103
298 339 19187
380 356 20191
271 388 13858
269 253 19819
392 399 18087
256 305 21988
334 302 20819
338 325 19846
261 271 20418
265 274 23687
336 322 20675
285 300 13020
252 321 23058
256 340 17040
357 329 22538
279 334 22214
336 267 23845
371 355 20831
268 364 13495
399 379 22740
292 313 15926
272 346 16112
359 349 15095
283 355 20679
359 312 13732
280 339 20656
255 274 23582
284 395 19610
385 261 20436
356 257 21617
349 299 18956
262 319 22932
376 278 18139
257 309 21026
378 267 20105
276 295 13457
256 301 17077
251 333 13473
352 315 20789
264 270 14124
305 368 18179
258 380 22323
305 354 19570
301 359 24270
251 336 17865
261 360 14186
360 364 18154
332 366 19593
297 317 22044
271 329 18993
252 384 20182
278 390 14523
376 293 16426
350 344 23694
382 345 18695
277 354 13458
369 313 15641
359 393 21811
280 288 22987
266 307 19600
272 308 20265
395 336 16926
344 311 15222
397 259 13286
257 389 16429
351 265 13450
254 383 18820
269 341 15595
400 369 18263
292 385 20599
266 257 16719
373 400 14517
318 343 20603
304 337 14656
384 342 16531
255 293 24086
381 297 22917
266 314 15463
294 311 19615
361 353 14814
332 368 22643
359 340 20680
323 255 21747
347 309 17971
378 290 13039
397 295 23946
281 275 21545
295 291 24068
250 335 13436
325 293 15228
382 373 22029
295 329 21222
356 252 18310
355 347 22522
292 323 15838
321 319 17278
392 348 20285
356 394 15088
383 394 24165
321 316 18884
361 295 22433
368 340 15935
312 293 16497
261 398 20423
267 287 18071
311 357 17264
400 346 15073
363 301 24132
365 283 21591
300 353 14064
276 311 14666
375 279 14732
250 341 21944
278 351 22449
400 366 21220
294 277 15580
256 274 23483
317 388 23869
368 350 13794
260 400 16291
370 275 22289
372 399 22512
311 397 20890
294 273 13010
271 272 22408
287 316 15311
257 321 18595
323 386 16946
287 353 14029
283 362 16719
380 329 23891
390 300 22382
275 361 23711
250 253 13068
326 274 23190
366 309 22536
281 316 15371
372 387 19359
297 271 16028
323 303 13968
346 280 18536
390 269 13092
284 293 17674
323 291 20206
385 366 21553
316 331 15921
313 362 17189
382 332 13242
282 377 14950
284 297 13384
400 391 18842
291 381 22309
381 262 21997
281 335 14497
334 317 15411
261 383 15841
397 295 20814
294 274 14903
327 305 13353
382 339 24202
335 337 21562
321 376 20618
322 357 15161
366 388 13187
300 321 21771
349 330 14491
327 325 19190
265 369 15640
285 295 23078
278 275 13350
320 358 18605
350 276 14774
361 348 17541
383 313 15989
336 362 14610
357 310 17664
357 387 14060
251 252 22001
318 285 16417
290 313 21855
349 381 16101
346 331 20590
316 289 22031
394 271 18124
305 355 14657
288 312 18334
350 266 23412
335 265 16685
287 333 18362
284 371 21788
304 319 19861
279 262 14135
283 327 19236
386 318 19019
399 373 13673
373 259 16260
256 357 16973
274 289 14995
295 326 17258
351 358 22543
317 259 19899
264 289 14933
290 322 22294
357 305 15342
293 303 16949
332 273 17427
282 279 21440
397 302 16035
378 347 24226
287 295 17112
318 360 17560
266 375 21666
375 262 14422
257 370 20449
360 260 15268
280 342 23132
359 372 19772
393 368 15599
316 345 18591
314 380 18519
269 298 14449
384 312 15958
386 284 18751
311 291 16187
289 399 15863
319 278 21167
373 385 21345
305 378 13363
287 293 13230
364 355 19774
337 374 22656
267 356 17476
321 341 14751
387 400 16768
269 286 21577
312 356 19114
294 328 13805
398 381 22676
318 267 21872
331 381 15611
323 315 23598
362 330 23502
309 399 21275
291 383 14047
313 251 17851
332 311 23657
379 355 16284
257 350 20810
264 267 14521
310 348 14307
312 269 14388
286 381 13499
364 287 14597
382 328 19143
399 390 16308
300 321 15964
306 297 23561
391 304 13549
302 316 13179
382 376 22683
288 286 14937
258 322 15189
306 286 16616
352 265 18256
381 264 19584
259 314 15164
347 370 18117
387 358 15234
377 260 16193
385 390 18565
338 277 13664
308 283 16380
258 339 14616
396 291 16647
309 269 16514
360 278 14776
331 373 23668
349 358 23875
267 334 18917
251 316 18899
359 251 13830
353 307 16396
264 315 13084
362 311 19504
324 368 16486
299 328 18639
335 258 21918
339 356 14288
301 373 16181
270 374 16476
380 330 13559
364 280 20664
383 294 17384
337 255 22925
334 328 15653
349 377 22036
390 309 17348
252 399 18004
372 299 19232
272 317 17218
389 296 17527
353 259 16533
377 391 21906
313 327 23965
310 259 19349
272 356 22872
311 343 13712
358 345 18129
360 314 17393
332 336 21714
275 323 21399
298 275 18857
352 400 17483
298 312 17361
251 370 17989
280 393 22853
285 301 23578
347 258 17784
257 366 22349
364 295 17858
388 320 19085
308 366 23874
384 316 13001
299 364 17738
289 363 18407
285 393 21952
388 275 14812
281 372 16926
267 377 21999
317 341 13665
299 328 16025
356 384 18015
286 367 20454
364 263 23664
355 301 13297
314 336 22592
263 321 23232
263 350 13215
271 367 20267
391 282 19178
256 331 18662
340 285 13103
388 319 22374
350 282 18636
274 385 20266
310 299 13947
339 310 18117
390 324 16463
260 343 22355
260 334 22543
348 338 21885
364 276 15168
364 263 21850
328 361 22049
305 383 17789
334 293 18768
295 380 22639
328 369 24208
309 378 13387
256 388 13188
382 333 14554
287 297 23226
377 258 14614
384 336 16056
273 389 22624
297 320 20603
366 366 15293
346 291 14212
399 350 17574
394 354 14341
320 335 14983
334 373 13864
375 349 22386
275 332 13311
287 355 14874
280 400 18749
313 365 18878
326 309 13371
305 307 21281
261 300 13776
355 368 15988
379 301 18498
296 273 19182
373 299 24176
382 336 15638
379 364 20957
295 277 20586
326 353 24166
398 255 16015
268 266 16403
392 371 14219
302 347 15310
330 393 14310
309 364 17127
368 343 19810
379 319 20683
388 362 13337
360 287 22663
390 282 20268
327 301 15018
309 290 23845
259 340 14836
260 270 18459
284 329 23081
356 294 13422
363 270 18246
331 258 13698
325 366 19669
268 355 15511
370 279 20803
334 339 13723
269 346 24151
299 356 23687
319 388 22806
303 341 17093
377 301 17770
370 381 24211
324 305 22981
313 323 13948
335 290 22724
257 375 18817
369 392 19037
269 290 14395
342 357 14786
339 257 20044
380 383 22967
290 352 15646
358 273 14010
390 334 13708
377 269 17718
392 274 14043
342 391 20536
387 259 20727
388 349 20075
373 287 21656
299 264 23176
276 305 14291
384 260 18297
394 400 20842
326 375 15854
297 364 24012
393 303 19148
327 289 20999
301 275 13360
381 396 14623
319 294 17580
386 320 19996
253 301 21783
292 294 18909
264 369 19328
254 265 18751
268 256 14411
270 333 16639
282 385 24114
392 365 23031
388 281 13429
396 266 20864
309 269 21094
380 311 19419
300 323 13834
343 327 23071
349 343 22859
258 364 20734
355 394 17417
324 385 19983
290 372 14490
299 366 19698
377 272 21307
357 251 17607
379 300 16441
370 393 13655
374 340 13256
386 346 14384
328 298 20746
253 372 14398
292 259 23851
361 307 19790
294 283 13503
396 388 18066
252 364 23796
335 331 23007
345 304 17159
295 287 16247
359 364 19618
265 367 13073
307 258 17943
317 367 23357
293 261 23166
290 254 14165
288 256 14072
334 340 16716
372 284 20867
348 327 22372
266 285 13373
386 298 13879
321 354 23866
266 270 22228
266 311 19954
297 351 14053
315 387 16139
297 320 19932
360 290 17503
324 386 13400
324 251 13299
289 385 20655
369 304 22851
307 320 22155
360 335 15635
273 382 22102
339 297 24022
258 344 18179
266 301 14579
307 373 17382
275 297 15821
275 334 23523
322 303 19539
322 358 18534
340 317 14137
269 338 19229
297 274 20960
309 280 16111
392 296 19697
362 354 18564
315 377 17793
270 251 17757
358 322 23626
349 392 16662
257 332 21684
251 349 23048
375 394 17515
395 302 16808
354 292 20854
364 251 14272
346 317 17346
374 335 19076
333 292 20111
345 389 14711
316 394 20614
350 393 13566
321 367 18260
314 359 23120
339 310 19312
256 273 22429
277 370 18546
274 341 14777
271 273 14638
339 368 13369
397 281 16504
386 379 18175
323 299 17602
251 363 22747
385 299 14121
256 304 18306
280 331 20982
369 356 17221
392 377 14495
304 315 13708
355 312 18522
398 297 15023
284 369 17551
283 370 15030
390 352 24144
256 357 14559
296 385 14437
303 352 14109
250 343 15360
369 398 22586
304 352 21908
268 349 18225
361 381 23401
350 262 20098
299 251 18438
295 255 22017
348 301 20381
329 354 16362
265 352 16029
326 320 16727
301 374 16110
337 390 17684
269 350 15323
316 297 15208
332 344 22794
298 390 20895
371 335 19111
276 263 14123
282 276 21453
382 352 24288
326 252 16331
373 339 21408
366 356 23238
337 269 15071
319 352 21537
302 398 17167
290 367 21827
326 391 22940
316 272 21615
257 252 15920
266 328 24025
398 298 20943
371 261 16189
289 347 20166
254 265 21665
312 317 19117
359 355 17248
338 281 20724
328 347 14602
344 352 20216
309 366 15980
277 364 16305
330 334 21581
338 371 20119
366 375 18419
341 285 17691
314 394 23116
252 330 22498
330 257 19676
279 352 13381
379 260 21908
253 285 18984
327 365 17309
262 303 15822
291 266 20887
336 358 18442
294 271 16946
360 271 18220
304 351 20905
343 378 18024
333 356 14074
287 360 20082
354 284 21391
353 296 21192
321 336 15352
264 269 21119
391 313 17721
359 271 13698
253 323 23783
306 266 17256
308 347 19641
319 382 15611
365 336 19770
371 288 18103
280 359 19305
354 372 20212
385 360 18508
282 316 17303
351 320 14796
369 374 21954
365 282 16560
312 351 18823
369 313 20712
309 281 22245
294 311 16522
365 264 22730
304 397 23713
305 278 20701
326 378 23208
270 346 23548
381 308 24029
284 370 21434
321 336 13123
289 396 14494
297 289 15435
259 254 14004
344 306 19899
388 361 22248
345 287 21751
371 307 15177
372 286 18080
252 318 14505
382 389 18360
271 275 13819
342 320 14569
324 329 18330
319 272 22592
310 257 24281
327 353 17977
320 323 16775
256 292 22623
250 292 16483
361 271 19769
257 292 17595
298 384 23498
379 308 18403
311 375 16331
300 284 23705
398 359 22912
380 276 24161
268 282 19694
340 281 16248
330 392 19542
307 397 22692
306 295 22900
378 273 19887
376 335 14657
394 385 18401
271 380 17770
398 359 21514
294 375 17798
383 314 18708
361 393 23034
360 297 13540
250 353 17934
273 328 15187
353 301 19214
255 295 24016
339 314 22568
382 310 17132
301 354 18491
399 337 22253
379 295 16312
346 255 23028
310 255 17392
321 278 16908
354 380 17259
318 385 13191
267 321 16986
343 303 22966
378 352 23986
387 350 19732
305 326 13452
369 271 20273
326 332 18705
387 250 20224
374 352 16128
261 270 16658
342 285 15917
334 378 22966
389 355 19430
395 339 18691
335 395 22165
320 361 14573
311 286 19054
305 271 22236
327 395 15006
327 253 23463
308 343 20434
361 276 19780
316 262 18625
371 256 22462
375 339 17945
302 259 19686
400 320 23699
277 373 18786
304 299 17439
281 374 19625
277 282 22820
307 393 24004
316 307 17551
275 277 23033
324 250 17575
363 300 19937
364 299 23378
398 327 22304
303 379 16933
352 259 21691
250 285 21932
395 342 17858
260 255 15142
288 278 13207
321 351 15030
