147456
volume peso recompensa duração(s)
1 22 1367 813 
14 22 1050 1056 
24 1 1273 172 
2 22 1054 692 
15 12 751 331 
13 18 274 131 
27 26 583 715 
7 11 833 361 
2 4 1881 280 
17 1 1456 1087 
23 19 387 295 
2 8 676 204 
19 11 1178 370 
28 12 765 254 
29 4 234 171 
14 10 1884 123 
5 3 326 412 
25 29 1761 264 
18 12 939 550 
20 21 1886 271 
1 10 708 777 
13 13 366 316 
8 14 1708 210 
15 9 700 418 
3 15 1945 161 
13 14 630 203 
26 15 1115 359 
27 21 1124 507 
22 21 1407 803 
25 21 1032 678 
26 20 1566 251 
20 24 1606 1060 
8 14 691 142 
19 1 840 313 
8 28 1228 801 
18 18 1398 738 
8 30 1945 939 
12 1 1362 552 
20 8 1953 909 
23 14 358 321 
27 17 1941 510 
9 6 622 795 
25 3 559 157 
12 4 1056 942 
3 29 1885 423 
29 6 369 687 
5 15 293 363 
28 16 1935 932 
2 20 374 607 
18 6 549 196 
30 29 1430 817 
24 19 1315 108 
10 24 1370 417 
21 7 1704 772 
13 11 796 624 
26 8 1414 1036 
20 4 1375 944 
9 8 1529 350 
28 25 1967 346 
6 2 1663 687 
25 2 942 646 
8 7 493 557 
18 23 794 501 
22 3 865 357 
6 14 764 1012 
13 19 1696 979 
5 25 968 627 
18 21 1848 656 
22 22 1365 729 
28 13 1226 554 
5 18 1192 973 
12 27 1745 953 
2 21 750 327 
1 28 1467 336 
14 6 843 257 
18 15 1556 955 
28 15 1386 721 
27 26 1281 536 
13 27 782 655 
15 14 1093 335 
27 7 1169 561 
4 13 1849 1010 
10 15 392 405 
29 5 1148 542 
19 20 202 278 
15 19 1399 154 
15 30 782 431 
14 27 1002 341 
4 4 1794 833 
8 6 811 321 
20 8 423 746 
12 25 1004 633 
15 22 1428 850 
11 26 1047 906 
26 13 623 919 
10 13 1864 547 
9 21 1499 495 
18 2 755 188 
10 22 301 570 
16 26 244 1089 
18 2 1726 809 
20 22 1004 907 
4 13 1627 626 
26 8 1733 875 
20 4 1592 465 
27 27 1294 746 
18 6 1214 1000 
23 7 549 529 
8 7 1572 112 
28 27 1276 676 
9 1 1967 446 
30 29 509 503 
24 24 1199 131 
20 8 1558 627 
13 20 1733 276 
26 27 1624 296 
4 20 737 1040 
8 8 1337 176 
9 14 1637 290 
12 16 1532 229 
9 29 1037 912 
7 3 554 539 
22 8 1987 1095 
4 29 839 638 
10 17 750 527 
24 15 1231 591 
28 19 1898 993 
27 12 1022 614 
11 13 1778 147 
7 30 916 893 
29 19 1828 435 
17 2 204 525 
10 14 720 737 
21 19 284 955 
30 20 920 681 
2 7 986 340 
11 17 1512 593 
16 30 953 441 
18 14 730 817 
8 15 1722 668 
21 30 1406 173 
11 1 592 559 
20 22 1065 155 
29 18 1412 636 
4 27 252 258 
19 3 1519 541 
9 10 1012 366 
16 20 1208 862 
20 6 832 261 
28 28 1057 442 
19 27 1419 432 
6 29 1461 658 
18 27 1048 252 
22 22 336 217 
23 10 223 1042 
30 22 491 965 
19 13 1295 866 
2 10 413 980 
6 16 1490 1098 
6 30 1710 786 
27 16 1871 809 
29 23 236 184 
2 29 349 854 
12 26 1164 540 
30 12 1836 881 
21 24 1875 903 
1 4 333 711 
4 24 1244 239 
2 27 774 422 
11 9 740 988 
29 3 721 856 
20 21 445 432 
3 10 345 502 
3 3 778 226 
7 15 1239 215 
30 8 1619 608 
26 15 356 902 
15 27 275 586 
29 20 1181 835 
10 2 1284 805 
3 10 392 173 
12 13 934 835 
19 9 1874 609 
17 17 1003 305 
1 17 1587 600 
13 3 1900 376 
14 19 1704 930 
12 1 449 362 
10 7 939 1068 
19 10 1914 512 
18 26 940 990 
12 10 1105 172 
26 23 1256 420 
25 8 1482 829 
18 5 634 309 
6 10 1710 799 
16 5 1406 238 
6 21 1177 433 
16 2 1092 887 
3 2 892 674 
24 26 732 530 
3 22 736 1015 
26 1 1099 639 
2 19 848 1095 
15 13 1072 743 
3 13 633 813 
14 16 217 422 
18 5 1603 246 
30 26 336 399 
9 21 708 926 
13 20 1744 431 
8 12 298 642 
16 12 464 710 
24 10 1521 224 
17 2 363 874 
7 26 1304 591 
13 11 737 342 
1 26 886 473 
16 13 1331 892 
16 27 1889 163 
30 3 705 628 
4 15 354 726 
16 12 629 929 
8 28 595 194 
8 11 1714 528 
6 19 1046 385 
23 25 1255 185 
21 18 927 710 
13 25 1108 606 
9 11 1095 184 
14 28 321 1022 
25 27 1327 837 
7 27 1129 1079 
7 8 276 598 
24 6 1794 1003 
15 19 1181 991 
13 22 1394 610 
24 2 1594 710 
21 6 1819 460 
2 6 787 706 
24 4 1317 661 
3 19 1369 1005 
16 9 1018 872 
27 9 245 236 
22 23 341 409 
17 4 1403 577 
9 25 1898 801 
30 15 1364 902 
10 4 1252 109 
14 25 1216 859 
25 5 1074 815 
14 2 1994 247 
25 12 791 149 
15 25 1241 798 
19 15 869 137 
29 18 1272 872 
21 21 1135 264 
7 25 728 373 
29 8 1075 1004 
10 19 1697 277 
30 12 716 694 
28 6 263 713 
20 8 680 794 
17 2 1629 540 
14 14 1675 620 
8 19 1021 596 
26 24 803 696 
4 24 764 885 
27 11 785 844 
17 13 303 868 
20 9 1666 924 
2 18 1570 112 
2 6 1041 1043 
16 7 1158 446 
23 15 938 654 
8 13 1978 248 
16 13 1457 777 
25 13 1094 608 
13 21 953 679 
30 8 446 934 
5 9 1643 549 
7 14 1491 864 
28 13 788 962 
18 7 1077 1098 
19 5 1547 622 
9 8 951 644 
20 23 1684 1096 
22 2 1861 730 
2 27 1834 286 
3 20 560 112 
3 1 830 994 
7 12 1019 158 
9 23 1000 173 
30 2 1203 636 
16 11 547 548 
13 4 564 290 
23 30 1679 1026 
20 29 1766 260 
21 5 1581 688 
8 30 1227 1100 
22 19 1437 119 
13 16 1454 119 
19 8 330 574 
12 12 1390 341 
4 28 828 422 
18 5 775 820 
1 14 546 231 
5 9 850 917 
19 2 966 1019 
10 8 289 325 
15 9 1345 543 
20 25 1107 1035 
14 24 1306 700 
21 26 421 800 
1 25 1625 992 
3 29 1531 763 
22 6 733 680 
5 26 490 723 
4 1 318 259 
26 11 783 270 
27 7 1899 795 
24 8 1557 602 
2 20 1691 920 
18 5 255 973 
2 7 393 582 
25 13 452 199 
14 14 1558 1010 
17 5 1611 452 
3 16 995 1031 
23 27 1093 899 
8 3 701 473 
7 6 1968 884 
12 27 1039 746 
1 20 686 790 
4 22 672 1083 
18 29 1292 608 
14 14 1631 1020 
2 19 830 107 
21 11 255 935 
16 21 1788 908 
9 22 1593 974 
12 26 1211 104 
9 13 643 419 
11 11 336 920 
16 7 1738 832 
26 20 1524 835 
22 22 1934 537 
12 14 622 692 
6 26 298 945 
21 6 1715 651 
18 24 207 891 
4 17 1277 166 
23 19 1393 100 
1 23 1222 528 
6 14 343 642 
27 22 1106 804 
17 28 1294 948 
26 8 444 366 
1 28 1288 1007 
14 8 255 238 
18 3 1868 754 
17 3 1319 895 
16 6 1911 222 
27 7 1621 488 
26 29 836 625 
29 13 1127 552 
2 20 1232 487 
27 30 1331 154 
24 12 395 1031 
6 17 1041 960 
22 1 663 488 
29 5 1030 530 
26 16 1611 814 
28 16 895 547 
5 8 837 733 
30 2 1100 889 
5 21 265 113 
7 25 1060 306 
17 30 1808 277 
4 20 903 705 
5 21 548 716 
6 28 221 145 
5 13 753 104 
7 21 1421 449 
12 13 722 257 
29 26 499 394 
17 28 1427 994 
18 22 476 328 
4 17 1518 191 
14 1 588 930 
6 17 646 537 
8 2 493 489 
14 18 457 409 
14 19 1672 786 
17 11 1310 746 
24 15 340 1036 
1 3 330 887 
25 22 605 285 
30 14 1833 706 
7 9 1219 530 
26 7 1556 633 
25 4 464 559 
6 4 1982 120 
18 23 320 461 
17 16 938 560 
29 24 1788 1054 
29 19 370 914 
19 6 796 234 
12 16 1713 166 
20 21 1338 912 
25 28 281 871 
12 4 1306 235 
12 14 1551 535 
29 9 1338 879 
19 19 1854 115 
24 17 942 527 
3 4 1942 1004 
25 16 971 698 
14 16 1916 498 
19 5 484 724 
11 29 679 134 
29 23 1265 429 
3 6 1920 756 
23 21 1202 918 
17 8 1700 323 
15 7 1280 103 
14 26 1820 938 
23 13 1899 471 
3 17 1356 295 
2 23 589 222 
20 3 1158 102 
15 5 890 983 
4 27 1712 201 
26 15 1634 579 
11 14 775 806 
18 19 1363 747 
5 21 281 887 
5 29 252 634 
23 23 1200 527 
19 26 1916 846 
22 10 1614 493 
17 2 1338 768 
8 20 550 210 
8 1 1229 266 
21 26 1907 942 
24 11 1336 750 
3 9 262 339 
4 22 689 785 
23 22 1524 1075 
23 21 305 860 
11 1 1457 726 
1 1 1822 635 
26 2 1128 1053 
12 4 1560 778 
4 11 1000 860 
2 9 1209 109 
30 20 712 1063 
3 14 212 160 
14 30 551 655 
22 14 1263 688 
15 20 683 140 
23 17 314 427 
27 5 1563 509 
13 3 1691 816 
15 9 356 383 
22 1 1953 289 
22 12 1022 526 
17 1 569 1041 
12 11 1774 1064 
27 26 1338 209 
1 8 1248 108 
2 27 757 199 
28 26 888 366 
18 14 1606 109 
18 11 1275 953 
3 3 1678 569 
5 29 1008 1081 
24 30 1641 738 
29 6 968 1009 
25 29 710 884 
24 23 343 819 
29 24 1131 562 
26 15 353 976 
9 21 905 996 
19 21 1425 287 
20 7 438 911 
5 10 648 1050 
8 30 1563 547 
23 19 1573 855 
12 27 1064 231 
11 30 1552 1049 
13 9 590 1071 
29 16 555 176 
15 25 1959 119 
4 12 1429 989 
11 26 849 1001 
14 13 1739 320 
9 4 879 141 
26 14 1615 590 
14 3 675 314 
10 5 1901 1097 
29 11 747 436 
22 18 1242 976 
13 15 1176 718 
27 25 710 766 
29 6 1832 325 
11 8 1491 112 
10 22 440 321 
26 20 1447 394 
22 23 1397 337 
2 28 1585 452 
12 16 1495 716 
11 14 905 625 
11 4 1551 161 
4 8 603 144 
29 4 444 743 
23 13 1967 1062 
27 25 739 483 
15 7 1815 768 
15 12 325 451 
17 6 637 817 
1 2 1004 170 
9 15 660 1039 
10 24 1444 590 
28 23 1245 820 
17 24 1288 509 
30 1 321 399 
5 20 500 984 
25 8 1646 722 
9 18 1678 550 
24 29 1330 383 
14 28 431 673 
20 2 1197 956 
17 2 683 763 
3 23 1308 1017 
12 6 865 179 
13 28 327 909 
8 5 637 701 
25 13 276 630 
11 13 1963 797 
15 16 568 1065 
17 19 1688 955 
11 15 235 721 
12 28 255 888 
17 18 1507 752 
22 21 403 857 
3 26 590 740 
8 26 1799 987 
11 2 1220 816 
12 29 1330 724 
13 1 932 437 
20 2 544 575 
20 8 928 1001 
28 22 572 1009 
17 18 980 933 
13 9 373 669 
3 6 1198 720 
4 18 452 977 
10 10 1461 108 
4 3 716 1018 
3 10 1393 256 
1 11 379 129 
28 19 1459 995 
19 1 346 512 
28 14 261 442 
23 8 542 107 
18 17 802 745 
12 11 1642 832 
12 5 200 722 
16 27 278 205 
15 6 973 303 
6 24 1048 487 
29 4 733 431 
11 12 977 236 
28 30 1484 769 
3 28 1035 274 
3 27 1562 889 
15 21 1755 356 
18 21 728 605 
6 30 1692 496 
25 29 1459 887 
2 25 1986 184 
16 11 1749 272 
30 21 1137 1080 
9 25 855 923 
7 17 421 482 
7 28 1013 532 
19 20 437 266 
10 17 404 895 
3 19 1490 348 
29 30 1615 937 
21 5 1959 158 
29 17 1307 122 
3 26 381 422 
15 23 753 732 
4 20 1229 777 
6 19 203 1067 
29 15 1778 134 
15 30 694 389 
5 23 1152 862 
9 22 386 446 
10 5 330 617 
19 23 482 857 
12 27 1107 451 
15 10 585 251 
17 19 1134 547 
11 26 1038 1047 
18 27 497 252 
19 15 1123 431 
19 2 1586 779 
24 2 966 904 
28 17 1580 569 
26 6 367 337 
16 18 2000 338 
13 14 859 842 
11 3 1513 435 
17 1 669 685 
2 14 463 768 
7 9 854 383 
25 9 1168 580 
14 24 1016 961 
11 11 1496 967 
17 19 1594 635 
21 16 1506 872 
8 10 1059 693 
15 13 282 489 
21 29 869 436 
7 24 956 1004 
9 25 1118 281 
6 20 584 997 
8 8 998 632 
15 10 639 982 
11 5 1146 814 
17 8 1809 148 
28 1 1852 752 
16 22 1853 302 
17 4 833 528 
23 6 1221 637 
6 28 1639 244 
7 22 257 821 
26 17 527 862 
17 25 730 1011 
17 6 943 749 
27 10 354 605 
5 30 348 927 
27 6 451 1062 
3 15 702 997 
28 9 1730 385 
17 4 1101 178 
20 19 1612 759 
24 10 1677 922 
12 26 446 724 
25 19 758 297 
24 8 1119 148 
15 20 538 288 
20 6 1443 651 
1 14 1166 442 
3 1 1068 285 
10 25 801 149 
20 9 1828 409 
19 25 1114 419 
3 2 1965 422 
13 27 255 639 
24 24 1005 799 
8 22 758 121 
22 29 1353 891 
23 19 1055 675 
19 4 1165 831 
28 5 1194 505 
28 10 1979 988 
6 28 956 605 
21 17 1945 656 
8 10 740 957 
8 10 1316 183 
28 19 532 616 
22 21 581 951 
17 23 396 608 
2 10 876 372 
7 26 1379 1063 
12 24 665 266 
3 22 889 128 
1 23 1739 258 
11 6 1019 471 
18 2 1153 173 
24 29 1993 478 
8 1 990 993 
18 13 1088 448 
28 18 433 632 
9 12 821 348 
27 19 1891 1057 
24 30 271 301 
1 19 373 765 
17 30 1879 109 
23 13 1178 562 
25 9 707 838 
27 11 1326 217 
15 23 1322 449 
11 1 1642 489 
1 23 227 782 
3 28 664 141 
27 14 563 484 
19 10 414 750 
11 13 320 769 
16 17 761 532 
9 14 1801 224 
7 2 1792 397 
17 5 661 833 
2 24 367 620 
29 18 1530 654 
19 5 470 728 
18 10 1934 388 
27 6 1330 353 
19 17 349 779 
18 14 1968 926 
10 14 649 514 
29 6 1973 233 
15 16 1117 558 
21 27 453 305 
28 4 1645 732 
9 9 393 320 
25 20 346 919 
25 21 1097 319 
4 14 1563 1040 
11 30 607 1007 
8 25 474 993 
13 26 1601 827 
30 4 1716 609 
4 22 533 755 
3 17 1492 831 
29 22 389 262 
5 21 730 859 
13 6 1345 245 
23 12 1886 277 
29 19 1474 624 
22 17 399 767 
8 30 1702 182 
16 28 1433 442 
20 21 374 544 
4 15 1418 879 
21 15 335 715 
18 5 1353 308 
23 30 1068 369 
8 17 1880 633 
17 27 1679 467 
16 8 1914 583 
20 28 1478 229 
13 27 1855 219 
3 4 943 827 
8 29 1391 436 
28 26 910 348 
13 10 1133 199 
28 20 1496 778 
19 13 777 637 
11 14 1651 830 
10 1 993 528 
4 7 1141 1057 
5 23 443 879 
10 22 1099 807 
23 24 799 475 
6 18 279 889 
22 27 373 1078 
11 25 1096 901 
25 16 1226 830 
22 10 1553 175 
24 4 1880 227 
17 3 825 554 
27 21 1701 1063 
30 8 1698 290 
5 11 1568 467 
5 22 366 493 
8 4 1073 879 
13 19 1302 871 
14 21 767 594 
24 18 1088 826 
30 13 429 594 
20 13 903 133 
23 4 1575 442 
17 10 1742 779 
13 27 1069 983 
15 15 1909 455 
6 16 1987 227 
26 10 1888 654 
14 28 499 613 
2 5 459 1044 
30 11 821 243 
20 30 1234 719 
26 30 497 236 
14 17 1233 922 
24 23 742 988 
24 24 912 400 
13 21 1275 250 
25 29 1981 739 
1 21 1568 750 
20 16 812 588 
15 7 1784 168 
23 20 479 630 
12 10 489 210 
25 2 1371 983 
22 23 400 503 
13 14 1851 126 
26 7 1578 143 
15 22 1447 694 
28 22 1386 640 
11 20 355 274 
29 7 1697 722 
30 2 1550 627 
24 19 222 356 
24 26 388 406 
25 20 1889 914 
11 18 1456 1000 
1 18 1223 856 
7 21 1918 704 
28 15 483 583 
16 17 875 373 
27 13 1033 168 
9 23 1520 326 
4 6 594 1056 
15 1 1360 879 
10 7 1008 829 
19 14 1344 728 
20 29 601 204 
7 28 497 484 
10 24 1780 832 
8 16 1891 489 
13 14 1315 1083 
7 20 1709 651 
26 15 1240 915 
20 11 1942 125 
1 10 284 1079 
7 9 1931 215 
2 8 1749 370 
24 8 697 501 
13 6 251 937 
17 21 435 1006 
27 26 1703 267 
28 2 854 1072 
4 20 955 249 
28 20 874 480 
20 14 388 461 
13 12 342 409 
9 27 1596 135 
9 8 1807 490 
25 2 1177 412 
25 21 646 777 
10 23 358 210 
4 25 278 675 
8 13 1373 429 
16 29 927 691 
17 26 248 895 
25 25 1060 1071 
26 5 234 907 
25 28 1133 254 
12 17 1750 275 
3 15 266 534 
19 18 454 892 
16 12 573 299 
29 24 1359 364 
10 10 791 969 
6 19 1696 103 
16 17 313 813 
25 12 837 801 
19 24 1043 239 
12 5 708 1091 
9 15 856 344 
30 1 1052 753 
2 8 1094 976 
26 13 427 273 
29 30 315 445 
12 16 1058 806 
9 26 1293 1048 
30 23 254 615 
29 5 872 1030 
27 4 1513 677 
11 4 1260 512 
16 10 633 895 
9 22 1495 687 
7 25 1476 206 
20 15 379 371 
29 11 412 1003 
15 23 924 1055 
26 24 510 1066 
27 19 968 367 
28 27 1807 232 
10 22 340 847 
8 12 1961 681 
18 25 780 373 
5 25 1231 261 
18 21 805 927 
14 20 1881 179 
8 7 299 875 
26 6 1653 1043 
19 4 1130 926 
7 19 1992 409 
13 29 1635 901 
24 6 411 699 
27 1 1347 809 
12 18 1271 283 
16 30 1447 686 
27 24 1540 392 
27 12 633 752 
30 1 1372 452 
22 21 1484 918 
19 14 1423 1069 
14 23 854 843 
2 3 672 995 
3 20 1021 693 
13 27 342 552 
8 30 1617 609 
22 16 598 240 
28 5 441 598 
10 27 1372 937 
12 14 470 203 
16 13 934 759 
2 4 1040 449 
30 14 1197 716 
5 4 1020 289 
11 22 766 574 
18 19 411 1056 
8 13 641 187 
18 5 1966 431 
18 15 1965 887 
18 5 1674 845 
10 16 1267 450 
11 20 313 737 
3 2 1830 1090 
20 12 1097 129 
16 5 548 1035 
9 30 215 916 
14 17 1834 163 
22 7 1919 806 
15 1 1936 754 
12 30 295 745 
1 20 1063 934 
1 26 513 628 
30 7 434 354 
6 23 1395 1094 
10 30 1601 790 
28 26 1278 1016 
18 5 1924 617 
4 14 235 133 
25 28 536 369 
15 16 1045 620 
14 13 1913 309 
27 7 617 660 
6 9 330 239 
26 27 1332 1088 
1 5 1500 765 
10 28 1606 679 
17 15 481 455 
22 21 1463 628 
25 26 465 582 
2 22 1180 322 
22 1 1436 943 
27 22 1960 1034 
18 15 694 458 
12 15 1469 150 
21 25 404 779 
7 20 484 1024 
16 10 967 734 
23 25 1827 320 
17 23 312 1056 
6 14 468 918 
28 8 231 917 
22 8 1174 266 
2 13 1224 705 
24 18 1092 481 
19 7 897 734 
24 17 1298 880 
1 10 1999 966 
15 16 750 346 
15 22 697 517 
21 12 618 246 
16 27 876 133 
6 22 1266 330 
28 19 307 974 
27 27 1655 321 
28 15 1434 374 
22 13 407 1057 
26 6 660 287 
9 14 1461 714 
10 28 868 100 
11 13 552 887 
24 10 516 412 
28 13 467 997 
19 2 1876 648 
15 20 1847 327 
17 11 581 716 
24 24 338 838 
13 7 1316 126 
11 16 1032 1048 
17 5 897 735 
17 24 1963 493 
25 5 1577 424 
16 4 285 905 
14 6 1558 467 
21 1 763 478 
7 10 1530 1082 
25 24 1564 113 
28 28 1348 862 
21 15 1062 1018 
11 29 1925 511 
3 4 1070 482 
1 18 321 405 
18 15 436 429 
25 18 1423 126 
11 6 1529 689 
3 21 222 1033 
28 30 309 987 
20 23 1232 379 
26 24 463 887 
11 28 667 671 
5 8 833 270 
17 29 1493 1098 
26 6 1922 500 
19 9 437 1033 
30 20 1849 972 
12 19 1224 711 
12 24 434 326 
13 16 1657 107 
15 1 266 295 
21 30 488 287 
27 22 1156 776 
30 19 929 468 
8 15 1214 928 
25 3 1965 412 
26 4 1647 738 
11 30 1766 1068 
22 16 461 870 
15 27 1007 357 
18 17 1082 159 
5 9 1840 186 
15 22 639 442 
24 3 311 572 
28 2 1706 1063 
23 28 1826 871 
13 10 273 633 
28 28 1691 891 
14 17 515 887 
25 7 656 855 
28 6 697 622 
30 30 738 638 
24 5 1230 473 
25 3 1562 913 
12 8 1064 206 
5 17 1050 604 
25 24 1119 1056 
22 2 422 899 
29 14 580 1091 
5 17 1497 813 
13 17 809 753 
19 5 1574 527 
4 15 1849 1098 
1 30 1175 429 
23 29 1640 131 
22 23 1794 836 
6 30 1663 980 
8 8 1300 1051 
16 5 1146 597 
1 16 1274 754 
30 16 1435 520 
15 6 1951 994 
26 19 1277 759 
3 11 1930 140 
11 28 1440 918 
27 30 413 823 
26 11 987 650 
18 1 1641 393 
8 25 605 726 
30 23 759 811 
11 17 1714 525 
19 22 857 652 
19 4 1582 114 
26 22 1570 257 
24 16 1233 641 
8 30 1356 628 
16 13 409 1015 
5 20 837 124 
28 27 949 555 
18 6 692 261 
10 7 563 365 
29 7 1173 334 
22 17 1535 278 
8 7 1985 119 
20 6 1539 403 
17 24 318 888 
20 3 508 1003 
9 29 1236 850 
28 2 265 141 
30 6 1444 641 
15 26 215 609 
2 11 827 744 
16 15 375 363 
9 29 414 574 
1 30 1075 293 
29 24 1496 478 
18 15 890 450 
21 5 358 581 
30 4 1852 715 
14 3 516 556 
17 12 1270 239 
10 22 1733 464 
22 3 1401 916 
27 29 1349 419 
5 3 964 781 
7 22 458 362 
25 1 1417 824 
3 27 1577 889 
9 27 426 752 
11 12 776 1044 
14 1 1153 653 
21 25 1270 460 
27 29 1476 871 
20 16 1218 891 
16 14 1337 954 
11 27 1674 935 
15 18 1087 573 
29 10 1314 646 
10 22 1458 459 
16 4 1061 381 
24 19 1041 924 
5 13 1459 938 
27 24 1963 207 
12 12 803 1037 
29 28 310 329 
29 9 1558 625 
22 3 859 128 
7 7 852 358 
17 15 1310 256 
28 23 1401 991 
8 16 592 960 
19 14 1421 546 
3 28 1532 226 
28 2 390 962 
5 22 456 861 
20 5 1102 431 
20 28 1986 628 
20 5 284 625 
12 29 694 118 
4 24 1558 650 
13 4 1752 655 
5 22 334 603 
5 2 880 311 
6 5 1420 375 
2 1 266 563 
5 18 667 920 
8 11 435 539 
4 22 467 865 
17 29 271 1030 
12 9 292 856 
10 25 1738 165 
21 14 2000 433 
14 19 945 672 
28 29 1715 169 
9 3 1019 635 
24 8 1511 902 
29 29 899 776 
30 29 1570 945 
15 10 483 528 
15 2 491 1068 
12 7 1140 617 
6 26 1288 1045 
28 6 339 240 
13 13 523 375 
11 23 1251 923 
21 30 1145 624 
1 18 1647 620 
11 26 314 151 
3 6 441 781 
1 20 449 665 
17 6 547 772 
18 27 950 143 
19 14 1639 1012 
5 24 1232 994 
4 14 362 940 
9 18 1398 230 
23 12 1091 811 
23 29 1437 724 
26 24 1120 976 
12 2 459 803 
8 25 1865 732 
19 12 853 430 
17 13 1766 778 
30 16 1733 764 
19 6 1610 996 
26 3 1924 526 
27 5 755 186 
6 29 1244 887 
16 6 953 943 
17 17 1373 131 
30 5 1722 411 
13 8 1821 544 
13 25 222 501 
19 16 1031 632 
20 24 1805 419 
23 28 1835 903 
3 30 1929 816 
17 3 1289 662 
29 2 1750 562 
10 24 794 108 
10 15 1744 200 
1 20 1732 1087 
5 11 674 264 
8 13 1295 1021 
4 20 1786 644 
14 26 1263 588 
20 17 781 122 
10 4 1850 956 
11 25 272 446 
6 14 1463 975 
25 5 573 737 
17 25 1614 534 
6 2 1728 1047 
19 20 1457 967 
6 16 1729 129 
12 24 1119 892 
10 20 1381 659 
3 29 1280 505 
3 16 1409 1016 
2 16 1529 786 
9 16 907 922 
27 4 337 786 
19 30 1394 929 
23 20 568 1098 
9 12 1433 415 
11 27 1983 503 
4 26 1487 939 
11 22 1178 1088 
7 15 676 791 
18 17 1260 600 
17 20 1349 431 
1 8 1954 749 
20 4 316 793 
22 17 581 1025 
4 3 1228 121 
16 27 1749 462 
11 22 428 903 
9 5 1744 249 
25 20 927 592 
28 20 598 908 
23 21 1484 638 
29 25 1515 168 
20 24 1417 785 
20 14 791 502 
5 27 532 779 
1 19 1103 122 
9 8 514 339 
27 13 1467 882 
3 5 1902 411 
21 10 1690 462 
3 6 385 375 
11 25 1164 1030 
21 15 1046 106 
4 2 1645 766 
9 25 1996 243 
29 28 427 511 
24 16 1685 568 
26 14 668 891 
11 22 1695 1065 
16 24 1296 478 
9 8 883 562 
2 1 1945 685 
17 21 1647 1088 
18 28 802 409 
5 13 1861 855 
26 23 664 719 
14 23 1776 1078 
8 23 1456 910 
30 6 447 539 
28 9 660 422 
29 1 1587 342 
20 28 566 616 
10 10 1207 598 
2 27 1498 1042 
19 21 1770 404 
13 2 1239 1087 
29 28 1822 168 
29 21 526 144 
13 1 699 301 
28 28 226 785 
7 2 272 1033 
20 29 1072 473 
19 21 672 797 
14 13 1571 1082 
2 14 742 201 
4 9 1778 453 
1 7 1914 788 
4 26 1021 678 
27 14 1833 304 
12 18 1704 474 
30 3 1712 243 
7 2 322 154 
7 16 1243 733 
25 18 1567 686 
24 27 1085 556 
22 25 622 691 
8 16 1630 607 
25 4 576 102 
28 9 1530 985 
2 16 1893 498 
1 4 1288 681 
22 6 506 680 
24 2 1176 679 
18 17 1501 459 
2 4 1299 849 
29 23 936 274 
1 2 847 644 
17 18 274 924 
22 19 354 107 
16 21 304 476 
14 23 1260 650 
1 22 728 544 
17 15 899 1046 
7 15 1344 841 
17 8 1623 319 
26 1 1860 959 
19 14 1258 428 
26 9 717 962 
23 2 767 698 
23 27 1339 801 
12 21 1598 238 
6 2 1305 1021 
10 30 1134 813 
30 26 1090 138 
9 25 1721 268 
25 30 1103 275 
1 15 888 440 
3 12 1930 788 
2 16 254 607 
10 16 924 1019 
15 12 1950 810 
29 11 1290 690 
27 13 629 837 
4 29 325 152 
5 24 1036 921 
27 20 1535 618 
5 20 262 501 
27 1 1183 150 
4 14 838 699 
24 9 772 719 
13 23 1331 737 
21 24 736 583 
18 23 1448 832 
12 28 1507 252 
9 23 811 119 
23 30 1573 986 
5 22 1986 834 
30 18 1405 581 
10 4 680 592 
20 1 1771 239 
23 24 928 712 
13 8 1369 169 
30 18 1174 432 
9 22 721 181 
13 19 949 637 
6 5 1527 230 
1 25 1119 472 
17 22 628 831 
7 21 680 588 
28 2 1829 278 
11 17 915 1091 
8 2 1718 103 
20 28 892 731 
2 21 1897 238 
15 6 1868 945 
27 22 1003 167 
13 22 1136 286 
15 22 1798 613 
30 14 375 873 
16 22 1175 270 
19 24 902 824 
14 29 429 114 
4 11 1565 548 
24 30 418 797 
13 16 646 541 
29 12 1690 560 
25 3 816 275 
24 29 345 803 
22 4 1102 676 
24 6 1924 587 
8 23 1799 674 
22 20 1288 1091 
27 20 371 631 
23 18 988 1076 
20 18 1059 875 
16 1 1408 344 
26 18 603 284 
15 14 376 471 
28 2 504 979 
14 6 731 195 
18 27 400 701 
14 18 1522 217 
6 30 1452 239 
30 2 719 178 
11 16 946 391 
21 27 1291 1090 
29 24 352 217 
22 25 1801 501 
13 24 1294 721 
3 29 251 844 
28 6 1192 839 
7 2 1961 818 
10 4 1424 1083 
30 12 830 174 
27 21 1429 1100 
8 28 1288 542 
21 28 1077 628 
26 13 1297 906 
10 13 591 976 
6 9 1280 583 
4 19 400 384 
22 8 1557 241 
28 29 240 785 
26 15 471 818 
4 16 761 234 
21 7 589 659 
11 16 730 716 
16 23 463 216 
11 7 1222 284 
14 19 412 211 
10 9 525 885 
15 30 1920 954 
15 19 1485 1034 
17 30 294 871 
7 26 1986 878 
18 4 322 277 
2 14 1767 984 
3 3 1252 603 
11 23 359 474 
22 4 588 449 
14 22 1696 807 
21 5 873 794 
30 30 268 660 
25 19 1345 640 
3 21 1702 261 
23 26 302 561 
10 29 619 236 
25 26 433 352 
17 15 1226 969 
11 3 643 869 
24 6 664 890 
16 9 1163 987 
29 23 1245 260 
19 27 811 692 
18 28 328 476 
23 11 278 724 
17 26 830 148 
21 26 1433 183 
